1457;82;46.216667;5;1.17
1458;82;46.116667;5.783333;1.5
1909;82;45.85;5.133333;1.41
1910;82;45.85;5.15;2.17
1911;82;45.883333;5.15;1.21
1912;82;45.833333;4.95;1.51
2001;22;49.6;3.183333;1.5
2002;22;49.683333;3.383333;0.63
2003;22;49.35;3.416667;1.65
2004;22;49.716667;3.95;1.84
2005;22;49.4;3.966667;1.92
2006;22;49.933333;3.533333;1.59
2007;22;49.483333;3.816667;1.26
2009;22;49.75;3.366667;1.04
2010;22;49.466667;3.45;1.2
2011;22;49.383333;3.183333;1.5
2012;22;49.316667;3.4;1.5
2013;22;49.483333;3.916667;1.7
2014;22;49.6;3.3;1.33
2015;22;49.216667;3.216667;1.36
2016;22;49.633333;3.366667;0.91
2017;22;49.683333;3.433333;1.02
2018;22;49.5;3.45;0.36
2019;22;49.716667;3.166667;1.58
2020;22;49.883333;4.2165;-1
2021;22;49.741667;4.116667;-1
2022;22;49.25;3.466667;1.33
2023;22;49.183333;3.383333;1.5
2024;22;49.483333;3.75;1.87
2025;22;49.766667;3.183333;1.5
2026;22;48.933333;3.55;2.53
2027;22;49.683333;3.566667;0.56
2028;22;49.566667;3.683333;1.27
2029;22;49.85;3.166667;1.58
2030;22;50.033333;3.266667;2
2031;22;49.833333;4.2;2.93
2032;22;49.783333;3.116667;1.8
2033;22;49.5;3.8;1.19
2034;22;49.483333;3.133333;1.74
2035;22;49.85;3.65;1.24
2036;22;49.333333;3.516667;0.88
2037;22;49.616667;3.6;1.15
2038;22;49.766667;4.2257;-1
2039;22;49.7;3.8;1.19
2040;22;49.9;3.85;1.45
2041;22;49.583333;3.233333;1.29
2042;22;49;3.366667;2.26
2043;22;49.466667;3.283333;1.86
2044;22;49.8;4.016667;2.13
2045;22;49.35;3.666667;0.96
2046;22;49.633333;3.65;1.73
2047;22;49.65;3.633333;1.79
2048;22;49.666667;3.683333;1.38
2050;22;50.033333;3.75;2
2051;22;49.083333;3.55;1.91
2052;22;49.533333;3.383333;1.39
2053;22;48.983333;3.616667;2.33
2055;22;49.833333;4.15;2.72
2056;22;49.7;3.133333;1.95
2057;22;50;3.3;1.86
2058;22;49.4;3.733333;0.9
2059;22;49.65;3.333333;1.41
2060;22;49.816667;3.1;1.87
2062;22;49.1;3.3;1.85
2063;22;49.916667;3.25;1.52
2064;22;49.366667;3.333333;0.85
2065;22;49.95;3.233333;1.65
2066;22;49.75;3.316667;1.78
2067;22;50.033333;3.716667;2
2069;22;49.666667;4.116667;2.57
2070;22;49.866667;3.5;1.8
2071;22;49.416667;3.15;1.65
2072;22;49.483333;3.85;1.41
2073;22;49.4;3.9;1.66
2074;22;49.616667;3.383333;1.08
2075;22;49.766667;3.383333;0.9
2076;22;49.383333;4;2.06
2077;22;49.333333;3.316667;0.92
2078;22;49.533333;3.166667;1.58
2079;22;49.833333;4.116667;2.57
2080;22;49.6;3.583333;1.32
2081;22;49.616667;3.15;1.65
2082;22;49.233333;3.416667;1.3
2083;22;49.15;3.483333;1.64
2084;22;49.016667;3.233333;2.19
2085;22;49.1;3.4;1.85
2086;22;49.583333;3.216667;1.36
2087;22;49.45;3.266667;1.47
2088;22;49.5;3.716667;1.12
2089;22;49.366667;3.383333;1.08
2090;22;49.216667;3.3;1.36
2091;22;49.333333;3.666667;1.12
2093;22;49.516667;3.15;1.65
2094;22;49.033333;3.45;2.12
2095;22;49.983333;3.45;1.79
2096;22;49.716667;3.65;0.84
2097;22;49.616667;3.95;1.99
2098;22;49;3.35;2.26
2099;22;49.116667;3.316667;1.78
2100;22;49.983333;3.216667;1.79
2101;22;49.733333;3.866667;1.48
2103;22;50.016667;3.7;1.93
2104;22;49.366667;3.85;2.01
2105;22;49.066667;3.3;1.98
2106;22;49.4;3.65;1.05
2107;22;49.55;3.166667;1.58
2109;22;49.866667;3.966667;1.92
2110;22;49.333333;3.533333;0.88
2111;22;49.516667;3.416667;0.78
2112;22;49.966667;3.383333;1.72
2113;22;49.266667;3.5;1.16
2114;22;49.05;3.433333;2.05
2115;22;49.433333;3.616667;1.69
2116;22;49.783333;3.966667;1.92
