key;dep;nomdep;codecommune;nomcommune
43099;43;HAUTE-LOIRE;43099;FRUGERÈS-LES-MINES
43100;43;HAUTE-LOIRE;43100;FRUGIÈRES-LE-PIN
43101;43;HAUTE-LOIRE;43101;GOUDET
43102;43;HAUTE-LOIRE;43102;GRAZAC
43103;43;HAUTE-LOIRE;43103;GRENIER-MONTGON
43104;43;HAUTE-LOIRE;43104;GRÈZES
43105;43;HAUTE-LOIRE;43105;JAVAUGUES
43106;43;HAUTE-LOIRE;43106;JAX
43107;43;HAUTE-LOIRE;43107;JOSAT
43108;43;HAUTE-LOIRE;43108;JULLIANGES
43109;43;HAUTE-LOIRE;43109;LAFARRE
43110;43;HAUTE-LOIRE;43110;LAMOTHE
43111;43;HAUTE-LOIRE;43111;LANDOS
43112;43;HAUTE-LOIRE;43112;LANGEAC
43113;43;HAUTE-LOIRE;43113;LANTRIAC
43114;43;HAUTE-LOIRE;43114;LAPTE
43115;43;HAUTE-LOIRE;43115;LAUSSONNE
43116;43;HAUTE-LOIRE;43116;LAVAL-SUR-DOULON
43117;43;HAUTE-LOIRE;43117;LAVAUDIEU
43118;43;HAUTE-LOIRE;43118;LAVOÛTE-CHILHAC
43119;43;HAUTE-LOIRE;43119;LAVOÛTE-SUR-LOIRE
43120;43;HAUTE-LOIRE;43120;LEMPDES-SUR-ALLAGNON
43121;43;HAUTE-LOIRE;43121;LÉOTOING
43122;43;HAUTE-LOIRE;43122;LISSAC
43123;43;HAUTE-LOIRE;43123;LORLANGES
43124;43;HAUTE-LOIRE;43124;LOUDES
43125;43;HAUTE-LOIRE;43125;LUBILHAC
43126;43;HAUTE-LOIRE;43126;MALREVERS
43127;43;HAUTE-LOIRE;43127;MALVALETTE
43128;43;HAUTE-LOIRE;43128;MALVIÈRES
43129;43;HAUTE-LOIRE;43129;LE MAS-DE-TENCE
43130;43;HAUTE-LOIRE;43130;MAZET-SAINT-VOY
43131;43;HAUTE-LOIRE;43131;MAZERAT-AUROUZE
43132;43;HAUTE-LOIRE;43132;MAZEYRAT-D'ALLIER
43133;43;HAUTE-LOIRE;43133;MERCOEUR
43134;43;HAUTE-LOIRE;43134;MÉZÈRES
43135;43;HAUTE-LOIRE;43135;LE MONASTIER-SUR-GAZEILLE
43136;43;HAUTE-LOIRE;43136;MONISTROL-D'ALLIER
43137;43;HAUTE-LOIRE;43137;MONISTROL-SUR-LOIRE
43138;43;HAUTE-LOIRE;43138;MONLET
43140;43;HAUTE-LOIRE;43140;LE MONTEIL
43141;43;HAUTE-LOIRE;43141;MONTFAUCON-EN-VELAY
43142;43;HAUTE-LOIRE;43142;MONTREGARD
43143;43;HAUTE-LOIRE;43143;MONTUSCLAT
43144;43;HAUTE-LOIRE;43144;MOUDEYRES
43145;43;HAUTE-LOIRE;43145;OUIDES
43147;43;HAUTE-LOIRE;43147;PAULHAC
43148;43;HAUTE-LOIRE;43148;PAULHAGUET
43149;43;HAUTE-LOIRE;43149;PÉBRAC
43150;43;HAUTE-LOIRE;43150;LE PERTUIS
43151;43;HAUTE-LOIRE;43151;PINOLS
43152;43;HAUTE-LOIRE;43152;POLIGNAC
43153;43;HAUTE-LOIRE;43153;PONT-SALOMON
43154;43;HAUTE-LOIRE;43154;PRADELLES
43155;43;HAUTE-LOIRE;43155;PRADES
43156;43;HAUTE-LOIRE;43156;PRÉSAILLES
43157;43;HAUTE-LOIRE;43157;LE PUY-EN-VELAY
43158;43;HAUTE-LOIRE;43158;QUEYRIÈRES
43159;43;HAUTE-LOIRE;43159;RAUCOULES
43160;43;HAUTE-LOIRE;43160;RAURET
43162;43;HAUTE-LOIRE;43162;RETOURNAC
43163;43;HAUTE-LOIRE;43163;RIOTORD
43164;43;HAUTE-LOIRE;43164;ROCHE-EN-RÉGNIER
43165;43;HAUTE-LOIRE;43165;ROSIÈRES
43166;43;HAUTE-LOIRE;43166;SAINT-ANDRÉ-DE-CHALENCON
43167;43;HAUTE-LOIRE;43167;SAINT-ARCONS-D'ALLIER
43168;43;HAUTE-LOIRE;43168;SAINT-ARCONS-DE-BARGES
43169;43;HAUTE-LOIRE;43169;SAINT-AUSTREMOINE
43170;43;HAUTE-LOIRE;43170;SAINT-BEAUZIRE
43171;43;HAUTE-LOIRE;43171;SAINT-BÉRAIN
43172;43;HAUTE-LOIRE;43172;SAINT-BONNET-LE-FROID
43173;43;HAUTE-LOIRE;43173;SAINT-CHRISTOPHE-D'ALLIER
43174;43;HAUTE-LOIRE;43174;SAINT-CHRISTOPHE-SUR-DOLAISON
43175;43;HAUTE-LOIRE;43175;SAINT-CIRGUES
43177;43;HAUTE-LOIRE;43177;SAINT-DIDIER-EN-VELAY
43178;43;HAUTE-LOIRE;43178;SAINT-DIDIER-SUR-DOULON
43180;43;HAUTE-LOIRE;43180;SAINT-ETIENNE-DU-VIGAN
43181;43;HAUTE-LOIRE;43181;SAINT-ETIENNE-LARDEYROL
43182;43;HAUTE-LOIRE;43182;SAINT-ETIENNE-SUR-BLESLE
43183;43;HAUTE-LOIRE;43183;SAINTE-EUGÉNIE-DE-VILLENEUVE
43184;43;HAUTE-LOIRE;43184;SAINT-FERRÉOL-D'AUROURE
43185;43;HAUTE-LOIRE;43185;SAINTE-FLORINE
43186;43;HAUTE-LOIRE;43186;SAINT-FRONT
43187;43;HAUTE-LOIRE;43187;SAINT-GENEYS-PRÈS-SAINT-PAULIEN
43188;43;HAUTE-LOIRE;43188;SAINT-GEORGES-D'AURAC
43189;43;HAUTE-LOIRE;43189;SAINT-GEORGES-LAGRICOL
43190;43;HAUTE-LOIRE;43190;SAINT-GERMAIN-LAPRADE
43191;43;HAUTE-LOIRE;43191;SAINT-GÉRON
43192;43;HAUTE-LOIRE;43192;SAINT-HAON
43193;43;HAUTE-LOIRE;43193;SAINT-HILAIRE
43194;43;HAUTE-LOIRE;43194;SAINT-HOSTIEN
43195;43;HAUTE-LOIRE;43195;SAINT-ILPIZE
43196;43;HAUTE-LOIRE;43196;SAINT-JEAN-D'AUBRIGOUX
43197;43;HAUTE-LOIRE;43197;SAINT-JEAN-DE-NAY
43198;43;HAUTE-LOIRE;43198;SAINT-JEAN-LACHALM
43199;43;HAUTE-LOIRE;43199;SAINT-JEURES
43200;43;HAUTE-LOIRE;43200;SAINT-JULIEN-CHAPTEUIL
43201;43;HAUTE-LOIRE;43201;SAINT-JULIEN-D'ANCE
43202;43;HAUTE-LOIRE;43202;SAINT-JULIEN-DES-CHAZES
43203;43;HAUTE-LOIRE;43203;SAINT-JULIEN-DU-PINET
43204;43;HAUTE-LOIRE;43204;SAINT-JULIEN-MOLHESABATE
43205;43;HAUTE-LOIRE;43205;SAINT-JUST-MALMONT
43206;43;HAUTE-LOIRE;43206;SAINT-JUST-PRÈS-BRIOUDE
43207;43;HAUTE-LOIRE;43207;SAINT-LAURENT-CHABREUGES
43210;43;HAUTE-LOIRE;43210;SAINT-MARTIN-DE-FUGÈRES
43211;43;HAUTE-LOIRE;43211;SAINT-MAURICE-DE-LIGNON
43212;43;HAUTE-LOIRE;43212;SAINT-PAL-DE-CHALENCON
43213;43;HAUTE-LOIRE;43213;SAINT-PAL-DE-MONS
43214;43;HAUTE-LOIRE;43214;SAINT-PAL-DE-SENOUIRE
43215;43;HAUTE-LOIRE;43215;SAINT-PAUL-DE-TARTAS
43216;43;HAUTE-LOIRE;43216;SAINT-PAULIEN
43217;43;HAUTE-LOIRE;43217;SAINT-PIERRE-DU-CHAMP
43218;43;HAUTE-LOIRE;43218;SAINT-PIERRE-EYNAC
43219;43;HAUTE-LOIRE;43219;SAINT-PRÉJET-ARMANDON
43220;43;HAUTE-LOIRE;43220;SAINT-PRÉJET-D'ALLIER
43221;43;HAUTE-LOIRE;43221;SAINT-PRIVAT-D'ALLIER
43222;43;HAUTE-LOIRE;43222;SAINT-PRIVAT-DU-DRAGON
43223;43;HAUTE-LOIRE;43223;SAINT-ROMAIN-LACHALM
43224;43;HAUTE-LOIRE;43224;SAINTE-SIGOLÈNE
43225;43;HAUTE-LOIRE;43225;SAINT-VÉNÉRAND
43226;43;HAUTE-LOIRE;43226;SAINT-VERT
43227;43;HAUTE-LOIRE;43227;SAINT-VICTOR-MALESCOURS
43228;43;HAUTE-LOIRE;43228;SAINT-VICTOR-SUR-ARLANC
43229;43;HAUTE-LOIRE;43229;SAINT-VIDAL
43230;43;HAUTE-LOIRE;43230;SAINT-VINCENT
43231;43;HAUTE-LOIRE;43231;SALETTES
43232;43;HAUTE-LOIRE;43232;SALZUIT
43233;43;HAUTE-LOIRE;43233;SANSSAC-L'EGLISE
43234;43;HAUTE-LOIRE;43234;SAUGUES
43236;43;HAUTE-LOIRE;43236;LA SÉAUVE-SUR-SEMÈNE
43237;43;HAUTE-LOIRE;43237;SEMBADEL
43238;43;HAUTE-LOIRE;43238;SÉNEUJOLS
43239;43;HAUTE-LOIRE;43239;SIAUGUES-SAINTE-MARIE
43240;43;HAUTE-LOIRE;43240;SOLIGNAC-SOUS-ROCHE
43241;43;HAUTE-LOIRE;43241;SOLIGNAC-SUR-LOIRE
43242;43;HAUTE-LOIRE;43242;TAILHAC
43244;43;HAUTE-LOIRE;43244;TENCE
43245;43;HAUTE-LOIRE;43245;THORAS
43246;43;HAUTE-LOIRE;43246;TIRANGES
43247;43;HAUTE-LOIRE;43247;TORSIAC
43249;43;HAUTE-LOIRE;43249;VALPRIVAS
43250;43;HAUTE-LOIRE;43250;VALS-LE-CHASTEL
43251;43;HAUTE-LOIRE;43251;VALS-PRÈS-LE-PUY
43253;43;HAUTE-LOIRE;43253;LES VASTRES
43254;43;HAUTE-LOIRE;43254;VAZEILLES-LIMANDRE
43256;43;HAUTE-LOIRE;43256;VENTEUGES
43257;43;HAUTE-LOIRE;43257;VERGEZAC
43258;43;HAUTE-LOIRE;43258;VERGONGHEON
43259;43;HAUTE-LOIRE;43259;VERNASSAL
43261;43;HAUTE-LOIRE;43261;VÉZÉZOUX
43262;43;HAUTE-LOIRE;43262;VIEILLE-BRIOUDE
43263;43;HAUTE-LOIRE;43263;VIELPRAT
43264;43;HAUTE-LOIRE;43264;VILLENEUVE-D'ALLIER
43265;43;HAUTE-LOIRE;43265;LES VILLETTES
43267;43;HAUTE-LOIRE;43267;VOREY
43268;43;HAUTE-LOIRE;43268;YSSINGEAUX
44001;44;LOIRE-ATLANTIQUE;44001;ABBARETZ
44002;44;LOIRE-ATLANTIQUE;44002;AIGREFEUILLE-SUR-MAINE
44003;44;LOIRE-ATLANTIQUE;44003;ANCENIS-SAINT-GÉRÉON
44005;44;LOIRE-ATLANTIQUE;44005;CHAUMES-EN-RETZ
44006;44;LOIRE-ATLANTIQUE;44006;ASSÉRAC
44007;44;LOIRE-ATLANTIQUE;44007;AVESSAC
44009;44;LOIRE-ATLANTIQUE;44009;BASSE-GOULAINE
44010;44;LOIRE-ATLANTIQUE;44010;BATZ-SUR-MER
44012;44;LOIRE-ATLANTIQUE;44012;LA BERNERIE-EN-RETZ
44013;44;LOIRE-ATLANTIQUE;44013;BESNÉ
44014;44;LOIRE-ATLANTIQUE;44014;LE BIGNON
44015;44;LOIRE-ATLANTIQUE;44015;BLAIN
44016;44;LOIRE-ATLANTIQUE;44016;LA BOISSIÈRE-DU-DORÉ
44018;44;LOIRE-ATLANTIQUE;44018;BOUAYE
44019;44;LOIRE-ATLANTIQUE;44019;BOUÉE
44020;44;LOIRE-ATLANTIQUE;44020;BOUGUENAIS
44021;44;LOIRE-ATLANTIQUE;44021;VILLENEUVE-EN-RETZ
44022;44;LOIRE-ATLANTIQUE;44022;BOUSSAY
44023;44;LOIRE-ATLANTIQUE;44023;BOUVRON
44024;44;LOIRE-ATLANTIQUE;44024;BRAINS
44025;44;LOIRE-ATLANTIQUE;44025;CAMPBON
44026;44;LOIRE-ATLANTIQUE;44026;CARQUEFOU
44027;44;LOIRE-ATLANTIQUE;44027;CASSON
44028;44;LOIRE-ATLANTIQUE;44028;LE CELLIER
44029;44;LOIRE-ATLANTIQUE;44029;DIVATTE-SUR-LOIRE
44030;44;LOIRE-ATLANTIQUE;44030;LA CHAPELLE-DES-MARAIS
44031;44;LOIRE-ATLANTIQUE;44031;LA CHAPELLE-GLAIN
44032;44;LOIRE-ATLANTIQUE;44032;LA CHAPELLE-HEULIN
44033;44;LOIRE-ATLANTIQUE;44033;LA CHAPELLE-LAUNAY
44035;44;LOIRE-ATLANTIQUE;44035;LA CHAPELLE-SUR-ERDRE
44036;44;LOIRE-ATLANTIQUE;44036;CHÂTEAUBRIANT
44037;44;LOIRE-ATLANTIQUE;44037;CHÂTEAU-THÉBAUD
44038;44;LOIRE-ATLANTIQUE;44038;CHAUVÉ
44039;44;LOIRE-ATLANTIQUE;44039;CHEIX-EN-RETZ
44041;44;LOIRE-ATLANTIQUE;44041;LA CHEVROLIÈRE
44043;44;LOIRE-ATLANTIQUE;44043;CLISSON
44044;44;LOIRE-ATLANTIQUE;44044;CONQUEREUIL
44045;44;LOIRE-ATLANTIQUE;44045;CORDEMAIS
44046;44;LOIRE-ATLANTIQUE;44046;CORSEPT
44047;44;LOIRE-ATLANTIQUE;44047;COUËRON
44048;44;LOIRE-ATLANTIQUE;44048;COUFFÉ
44049;44;LOIRE-ATLANTIQUE;44049;LE CROISIC
44050;44;LOIRE-ATLANTIQUE;44050;CROSSAC
44051;44;LOIRE-ATLANTIQUE;44051;DERVAL
44052;44;LOIRE-ATLANTIQUE;44052;DONGES
44053;44;LOIRE-ATLANTIQUE;44053;DREFFÉAC
44054;44;LOIRE-ATLANTIQUE;44054;ERBRAY
44055;44;LOIRE-ATLANTIQUE;44055;LA BAULE-ESCOUBLAC
44056;44;LOIRE-ATLANTIQUE;44056;FAY-DE-BRETAGNE
44057;44;LOIRE-ATLANTIQUE;44057;FÉGRÉAC
44058;44;LOIRE-ATLANTIQUE;44058;FERCÉ
44060;44;LOIRE-ATLANTIQUE;44060;INGRANDES-LE-FRESNE-SUR-LOIRE
44061;44;LOIRE-ATLANTIQUE;44061;FROSSAY
44062;44;LOIRE-ATLANTIQUE;44062;LE GÂVRE
44063;44;LOIRE-ATLANTIQUE;44063;GÉTIGNÉ
44064;44;LOIRE-ATLANTIQUE;44064;GORGES
44065;44;LOIRE-ATLANTIQUE;44065;GRAND-AUVERNÉ
44066;44;LOIRE-ATLANTIQUE;44066;GRANDCHAMPS-DES-FONTAINES
44067;44;LOIRE-ATLANTIQUE;44067;GUÉMENÉ-PENFAO
44068;44;LOIRE-ATLANTIQUE;44068;GUENROUET
44069;44;LOIRE-ATLANTIQUE;44069;GUÉRANDE
44070;44;LOIRE-ATLANTIQUE;44070;LA HAIE-FOUASSIÈRE
44071;44;LOIRE-ATLANTIQUE;44071;HAUTE-GOULAINE
44072;44;LOIRE-ATLANTIQUE;44072;HERBIGNAC
44073;44;LOIRE-ATLANTIQUE;44073;HÉRIC
44074;44;LOIRE-ATLANTIQUE;44074;INDRE
44075;44;LOIRE-ATLANTIQUE;44075;ISSÉ
44076;44;LOIRE-ATLANTIQUE;44076;JANS
44077;44;LOIRE-ATLANTIQUE;44077;JOUÉ-SUR-ERDRE
44078;44;LOIRE-ATLANTIQUE;44078;JUIGNÉ-DES-MOUTIERS
44079;44;LOIRE-ATLANTIQUE;44079;LE LANDREAU
44080;44;LOIRE-ATLANTIQUE;44080;LAVAU-SUR-LOIRE
44081;44;LOIRE-ATLANTIQUE;44081;LEGÉ
44082;44;LOIRE-ATLANTIQUE;44082;LIGNÉ
44083;44;LOIRE-ATLANTIQUE;44083;LA LIMOUZINIÈRE
44084;44;LOIRE-ATLANTIQUE;44084;LE LOROUX-BOTTEREAU
44085;44;LOIRE-ATLANTIQUE;44085;LOUISFERT
44086;44;LOIRE-ATLANTIQUE;44086;LUSANGER
44087;44;LOIRE-ATLANTIQUE;44087;MACHECOUL-SAINT-MÊME
44088;44;LOIRE-ATLANTIQUE;44088;MAISDON-SUR-SÈVRE
44089;44;LOIRE-ATLANTIQUE;44089;MALVILLE
44090;44;LOIRE-ATLANTIQUE;44090;LA MARNE
44091;44;LOIRE-ATLANTIQUE;44091;MARSAC-SUR-DON
44092;44;LOIRE-ATLANTIQUE;44092;MASSÉRAC
44094;44;LOIRE-ATLANTIQUE;44094;MAUVES-SUR-LOIRE
44095;44;LOIRE-ATLANTIQUE;44095;LA MEILLERAYE-DE-BRETAGNE
44096;44;LOIRE-ATLANTIQUE;44096;MÉSANGER
44097;44;LOIRE-ATLANTIQUE;44097;MESQUER
44098;44;LOIRE-ATLANTIQUE;44098;MISSILLAC
44099;44;LOIRE-ATLANTIQUE;44099;MOISDON-LA-RIVIÈRE
44100;44;LOIRE-ATLANTIQUE;44100;MONNIÈRES
44101;44;LOIRE-ATLANTIQUE;44101;LA MONTAGNE
44102;44;LOIRE-ATLANTIQUE;44102;MONTBERT
44103;44;LOIRE-ATLANTIQUE;44103;MONTOIR-DE-BRETAGNE
44104;44;LOIRE-ATLANTIQUE;44104;MONTRELAIS
44105;44;LOIRE-ATLANTIQUE;44105;MOUAIS
44106;44;LOIRE-ATLANTIQUE;44106;LES MOUTIERS-EN-RETZ
44107;44;LOIRE-ATLANTIQUE;44107;MOUZEIL
44108;44;LOIRE-ATLANTIQUE;44108;MOUZILLON
44109;44;LOIRE-ATLANTIQUE;44109;NANTES
44110;44;LOIRE-ATLANTIQUE;44110;NORT-SUR-ERDRE
44111;44;LOIRE-ATLANTIQUE;44111;NOTRE-DAME-DES-LANDES
44112;44;LOIRE-ATLANTIQUE;44112;NOYAL-SUR-BRUTZ
44113;44;LOIRE-ATLANTIQUE;44113;NOZAY
44114;44;LOIRE-ATLANTIQUE;44114;ORVAULT
44115;44;LOIRE-ATLANTIQUE;44115;OUDON
44116;44;LOIRE-ATLANTIQUE;44116;PAIMBOEUF
44117;44;LOIRE-ATLANTIQUE;44117;LE PALLET
44118;44;LOIRE-ATLANTIQUE;44118;PANNECÉ
44119;44;LOIRE-ATLANTIQUE;44119;PAULX
44120;44;LOIRE-ATLANTIQUE;44120;LE PELLERIN
44121;44;LOIRE-ATLANTIQUE;44121;PETIT-AUVERNÉ
44122;44;LOIRE-ATLANTIQUE;44122;PETIT-MARS
44123;44;LOIRE-ATLANTIQUE;44123;PIERRIC
44124;44;LOIRE-ATLANTIQUE;44124;LE PIN
44125;44;LOIRE-ATLANTIQUE;44125;PIRIAC-SUR-MER
44126;44;LOIRE-ATLANTIQUE;44126;LA PLAINE-SUR-MER
44127;44;LOIRE-ATLANTIQUE;44127;LA PLANCHE
44128;44;LOIRE-ATLANTIQUE;44128;PLESSÉ
44129;44;LOIRE-ATLANTIQUE;44129;PONTCHÂTEAU
44130;44;LOIRE-ATLANTIQUE;44130;PONT-SAINT-MARTIN
44131;44;LOIRE-ATLANTIQUE;44131;PORNIC
44132;44;LOIRE-ATLANTIQUE;44132;PORNICHET
44133;44;LOIRE-ATLANTIQUE;44133;PORT-SAINT-PÈRE
44134;44;LOIRE-ATLANTIQUE;44134;POUILLÉ-LES-CÔTEAUX
44135;44;LOIRE-ATLANTIQUE;44135;LE POULIGUEN
44136;44;LOIRE-ATLANTIQUE;44136;PRÉFAILLES
44137;44;LOIRE-ATLANTIQUE;44137;PRINQUIAU
44138;44;LOIRE-ATLANTIQUE;44138;PUCEUL
44139;44;LOIRE-ATLANTIQUE;44139;QUILLY
44140;44;LOIRE-ATLANTIQUE;44140;LA REGRIPPIÈRE
44141;44;LOIRE-ATLANTIQUE;44141;LA REMAUDIÈRE
44142;44;LOIRE-ATLANTIQUE;44142;REMOUILLÉ
44143;44;LOIRE-ATLANTIQUE;44143;REZÉ
44144;44;LOIRE-ATLANTIQUE;44144;RIAILLÉ
44145;44;LOIRE-ATLANTIQUE;44145;ROUANS
44146;44;LOIRE-ATLANTIQUE;44146;ROUGÉ
44148;44;LOIRE-ATLANTIQUE;44148;RUFFIGNÉ
44149;44;LOIRE-ATLANTIQUE;44149;SAFFRÉ
44150;44;LOIRE-ATLANTIQUE;44150;SAINT-AIGNAN-GRANDLIEU
44151;44;LOIRE-ATLANTIQUE;44151;SAINT-ANDRÉ-DES-EAUX
44152;44;LOIRE-ATLANTIQUE;44152;SAINTE-ANNE-SUR-BRIVET
44153;44;LOIRE-ATLANTIQUE;44153;SAINT-AUBIN-DES-CHÂTEAUX
44154;44;LOIRE-ATLANTIQUE;44154;SAINT-BREVIN-LES-PINS
44155;44;LOIRE-ATLANTIQUE;44155;SAINT-COLOMBAN
44156;44;LOIRE-ATLANTIQUE;44156;CORCOUÉ-SUR-LOGNE
44157;44;LOIRE-ATLANTIQUE;44157;SAINT-ETIENNE-DE-MER-MORTE
44158;44;LOIRE-ATLANTIQUE;44158;SAINT-ETIENNE-DE-MONTLUC
44159;44;LOIRE-ATLANTIQUE;44159;SAINT-FIACRE-SUR-MAINE
44161;44;LOIRE-ATLANTIQUE;44161;SAINT-GILDAS-DES-BOIS
44162;44;LOIRE-ATLANTIQUE;44162;SAINT-HERBLAIN
44163;44;LOIRE-ATLANTIQUE;44163;VAIR-SUR-LOIRE
44164;44;LOIRE-ATLANTIQUE;44164;SAINT-HILAIRE-DE-CHALÉONS
44165;44;LOIRE-ATLANTIQUE;44165;SAINT-HILAIRE-DE-CLISSON
44166;44;LOIRE-ATLANTIQUE;44166;SAINT-JEAN-DE-BOISEAU
44168;44;LOIRE-ATLANTIQUE;44168;SAINT-JOACHIM
44169;44;LOIRE-ATLANTIQUE;44169;SAINT-JULIEN-DE-CONCELLES
44170;44;LOIRE-ATLANTIQUE;44170;SAINT-JULIEN-DE-VOUVANTES
44171;44;LOIRE-ATLANTIQUE;44171;SAINT-LÉGER-LES-VIGNES
44172;44;LOIRE-ATLANTIQUE;44172;SAINTE-LUCE-SUR-LOIRE
44173;44;LOIRE-ATLANTIQUE;44173;SAINT-LUMINE-DE-CLISSON
44174;44;LOIRE-ATLANTIQUE;44174;SAINT-LUMINE-DE-COUTAIS
44175;44;LOIRE-ATLANTIQUE;44175;SAINT-LYPHARD
44176;44;LOIRE-ATLANTIQUE;44176;SAINT-MALO-DE-GUERSAC
44178;44;LOIRE-ATLANTIQUE;44178;SAINT-MARS-DE-COUTAIS
44179;44;LOIRE-ATLANTIQUE;44179;SAINT-MARS-DU-DÉSERT
44180;44;LOIRE-ATLANTIQUE;44180;VALLONS-DE-L'ERDRE
44182;44;LOIRE-ATLANTIQUE;44182;SAINT-MICHEL-CHEF-CHEF
44183;44;LOIRE-ATLANTIQUE;44183;SAINT-MOLF
44184;44;LOIRE-ATLANTIQUE;44184;SAINT-NAZAIRE
44185;44;LOIRE-ATLANTIQUE;44185;SAINT-NICOLAS-DE-REDON
44186;44;LOIRE-ATLANTIQUE;44186;SAINTE-PAZANNE
44187;44;LOIRE-ATLANTIQUE;44187;SAINT-PÈRE-EN-RETZ
44188;44;LOIRE-ATLANTIQUE;44188;SAINT-PHILBERT-DE-GRAND-LIEU
44189;44;LOIRE-ATLANTIQUE;44189;SAINTE-REINE-DE-BRETAGNE
44190;44;LOIRE-ATLANTIQUE;44190;SAINT-SÉBASTIEN-SUR-LOIRE
44192;44;LOIRE-ATLANTIQUE;44192;SAINT-VIAUD
44193;44;LOIRE-ATLANTIQUE;44193;SAINT-VINCENT-DES-LANDES
44194;44;LOIRE-ATLANTIQUE;44194;SAUTRON
44195;44;LOIRE-ATLANTIQUE;44195;SAVENAY
44196;44;LOIRE-ATLANTIQUE;44196;SÉVÉRAC
44197;44;LOIRE-ATLANTIQUE;44197;SION-LES-MINES
44198;44;LOIRE-ATLANTIQUE;44198;LES SORINIÈRES
44199;44;LOIRE-ATLANTIQUE;44199;SOUDAN
44200;44;LOIRE-ATLANTIQUE;44200;SOULVACHE
44201;44;LOIRE-ATLANTIQUE;44201;SUCÉ-SUR-ERDRE
44202;44;LOIRE-ATLANTIQUE;44202;TEILLÉ
44203;44;LOIRE-ATLANTIQUE;44203;LE TEMPLE-DE-BRETAGNE
44204;44;LOIRE-ATLANTIQUE;44204;THOUARÉ-SUR-LOIRE
44205;44;LOIRE-ATLANTIQUE;44205;LES TOUCHES
44206;44;LOIRE-ATLANTIQUE;44206;TOUVOIS
44207;44;LOIRE-ATLANTIQUE;44207;TRANS-SUR-ERDRE
44208;44;LOIRE-ATLANTIQUE;44208;TREFFIEUX
44209;44;LOIRE-ATLANTIQUE;44209;TREILLIÈRES
44210;44;LOIRE-ATLANTIQUE;44210;TRIGNAC
44211;44;LOIRE-ATLANTIQUE;44211;LA TURBALLE
44212;44;LOIRE-ATLANTIQUE;44212;VALLET
44213;44;LOIRE-ATLANTIQUE;44213;LOIREAUXENCE
44214;44;LOIRE-ATLANTIQUE;44214;VAY
44215;44;LOIRE-ATLANTIQUE;44215;VERTOU
44216;44;LOIRE-ATLANTIQUE;44216;VIEILLEVIGNE
44217;44;LOIRE-ATLANTIQUE;44217;VIGNEUX-DE-BRETAGNE
44218;44;LOIRE-ATLANTIQUE;44218;VILLEPOT
44220;44;LOIRE-ATLANTIQUE;44220;VUE
44221;44;LOIRE-ATLANTIQUE;44221;LA CHEVALLERAIS
44222;44;LOIRE-ATLANTIQUE;44222;LA ROCHE-BLANCHE
44223;44;LOIRE-ATLANTIQUE;44223;GENESTON
44224;44;LOIRE-ATLANTIQUE;44224;LA GRIGONNAIS
45001;45;LOIRET;45001;ADON
45002;45;LOIRET;45002;AILLANT-SUR-MILLERON
45004;45;LOIRET;45004;AMILLY
45005;45;LOIRET;45005;ANDONVILLE
45006;45;LOIRET;45006;ARDON
45008;45;LOIRET;45008;ARTENAY
45009;45;LOIRET;45009;ASCHÈRES-LE-MARCHÉ
45010;45;LOIRET;45010;ASCOUX
45011;45;LOIRET;45011;ATTRAY
45012;45;LOIRET;45012;AUDEVILLE
45013;45;LOIRET;45013;AUGERVILLE-LA-RIVIÈRE
45014;45;LOIRET;45014;AULNAY-LA-RIVIÈRE
45015;45;LOIRET;45015;AUTRUY-SUR-JUINE
45016;45;LOIRET;45016;AUTRY-LE-CHÂTEL
45017;45;LOIRET;45017;AUVILLIERS-EN-GÂTINAIS
45018;45;LOIRET;45018;AUXY
45019;45;LOIRET;45019;BACCON
45020;45;LOIRET;45020;LE BARDON
45021;45;LOIRET;45021;BARVILLE-EN-GÂTINAIS
45022;45;LOIRET;45022;BATILLY-EN-GÂTINAIS
45023;45;LOIRET;45023;BATILLY-EN-PUISAYE
45024;45;LOIRET;45024;BAULE
45025;45;LOIRET;45025;BAZOCHES-LES-GALLERANDES
45026;45;LOIRET;45026;BAZOCHES-SUR-LE-BETZ
45027;45;LOIRET;45027;BEAUCHAMPS-SUR-HUILLARD
45028;45;LOIRET;45028;BEAUGENCY
45029;45;LOIRET;45029;BEAULIEU-SUR-LOIRE
45030;45;LOIRET;45030;BEAUNE-LA-ROLANDE
45031;45;LOIRET;45031;BELLEGARDE
45032;45;LOIRET;45032;LE BIGNON-MIRABEAU
45033;45;LOIRET;45033;BOËSSES
45034;45;LOIRET;45034;BOIGNY-SUR-BIONNE
45035;45;LOIRET;45035;BOISCOMMUN
45036;45;LOIRET;45036;BOISMORAND
45037;45;LOIRET;45037;BOISSEAUX
45038;45;LOIRET;45038;BONDAROY
45039;45;LOIRET;45039;BONNÉE
45040;45;LOIRET;45040;BONNY-SUR-LOIRE
45041;45;LOIRET;45041;BORDEAUX-EN-GÂTINAIS
45042;45;LOIRET;45042;LES BORDES
45043;45;LOIRET;45043;BOU
45044;45;LOIRET;45044;BOUGY-LEZ-NEUVILLE
45045;45;LOIRET;45045;BOUILLY-EN-GÂTINAIS
45046;45;LOIRET;45046;BOULAY-LES-BARRES
45047;45;LOIRET;45047;BOUZONVILLE-AUX-BOIS
45049;45;LOIRET;45049;BOUZY-LA-FORÊT
45050;45;LOIRET;45050;BOYNES
