codecommune;dep;nomcommune;nomdep;REV_revmoyfoy1992;REV_revmoyfoy2002;REV_revmoyfoy2012;REV_revmoyfoy2022;DBL_bug
64447;64;PIETS-PLASENCE-MOUSTROU;PYRENEES-ATLANTIQUES;13090.02229603965;17556.896;27273.672;22624.811;0
64448;64;POEY-DE-LESCAR;PYRENEES-ATLANTIQUES;33068.67078753923;35574.141;39940.266;40968.332;0
64449;64;POEY-D-OLORON;PYRENEES-ATLANTIQUES;20433.55776855825;19556.506;27087.574;26502.857;0
64450;64;POMPS;PYRENEES-ATLANTIQUES;18929.43744668931;16889.537;26177.506;28369.031;0
64451;64;PONSON-DEBAT-POUTS;PYRENEES-ATLANTIQUES;;19028.471;28890.16;28037.082;0
64452;64;PONSON-DESSUS;PYRENEES-ATLANTIQUES;31903.9272279204;29670.35;33826.516;31683.424;0
64453;64;PONTACQ;PYRENEES-ATLANTIQUES;21522.01219475731;23624.721;28404.523;29298.094;0
64454;64;PONTIACQ-VIELLEPINTE;PYRENEES-ATLANTIQUES;15137.58496338035;21268.914;25205.635;30889.639;0
64455;64;PORTET;PYRENEES-ATLANTIQUES;13267.0884328658;17195.197;19566.889;22144.193;0
64457;64;POURSIUGUES-BOUCOUE;PYRENEES-ATLANTIQUES;15595.63371095013;18265.73;23176.881;24349.988;0
64458;64;PRECHACQ-JOSBAIG;PYRENEES-ATLANTIQUES;21094.73025819633;24193.203;28239.842;31486.795;0
64459;64;PRECHACQ-NAVARRENX;PYRENEES-ATLANTIQUES;18408.28534184638;18477.637;27705.748;30072.092;0
64460;64;PRECILHON;PYRENEES-ATLANTIQUES;22599.79242121862;28683.086;30626.131;34715.68;0
64461;64;PUYOO;PYRENEES-ATLANTIQUES;21543.04664718169;20505.572;24338.391;22869.605;0
64462;64;RAMOUS;PYRENEES-ATLANTIQUES;19909.58014025534;22613.621;27708.02;26957.432;0
64463;64;REBENACQ;PYRENEES-ATLANTIQUES;22754.56831741594;25329.736;29860.68;30319.713;0
64464;64;RIBARROUY;PYRENEES-ATLANTIQUES;18573.73543778145;26697.912;25712.01;27469.369;0
64465;64;RIUPEYROUS;PYRENEES-ATLANTIQUES;22322.2632280372;27715.945;30853.141;32099.953;0
64466;64;RIVEHAUTE;PYRENEES-ATLANTIQUES;21502.23353053737;21729.811;25293.316;25835.766;0
64467;64;RONTIGNON;PYRENEES-ATLANTIQUES;31494.22632622159;33044.539;37903.066;38500.563;0
64468;64;ROQUIAGUE;PYRENEES-ATLANTIQUES;11963.26632960515;15966.747;20924.33;22493.959;0
64469;64;SAINT-ABIT;PYRENEES-ATLANTIQUES;26415.81882746306;29200.898;29100.705;30539.717;0
64470;64;SAINT-ARMOU;PYRENEES-ATLANTIQUES;22882.6587142689;25178.617;32194.574;33328.078;0
64471;64;SAINT-BOES;PYRENEES-ATLANTIQUES;23719.01365842646;24512.746;30103.625;32214.547;0
64472;64;SAINT-CASTIN;PYRENEES-ATLANTIQUES;28853.93162638484;33517.578;38969.852;41617.207;0
64473;64;SAINTE-COLOME;PYRENEES-ATLANTIQUES;15032.41270125844;18573.451;26734.832;29763.607;0
64474;64;SAINT-DOS;PYRENEES-ATLANTIQUES;18963.34372820921;18084.604;25187.096;27294.234;0
64475;64;SAINTE-ENGRACE;PYRENEES-ATLANTIQUES;9714.463602502814;14653.347;18348.852;21508.488;0
64476;64;SAINT-ESTEBEN;PYRENEES-ATLANTIQUES;13090.96413719298;18459.254;25478.74;27524.418;0
64477;64;SAINT-ETIENNE-D.BAIGORRY;PYRENEES-ATLANTIQUES;17244.16967632977;19670.479;24648.842;26667.004;0
64478;64;SAINT-FAUST;PYRENEES-ATLANTIQUES;29028.172239751;30612.326;41643.652;40466.27;0
64479;64;SAINT-GIRONS-EN-BEARN;PYRENEES-ATLANTIQUES;19141.35170618869;20115.465;28973.939;27947.938;0
64480;64;SAINT-GLADIE-ARRIVE;PYRENEES-ATLANTIQUES;18537.00363280156;23727.51;27971.66;32780.891;0
64481;64;SAINT-GOIN;PYRENEES-ATLANTIQUES;22485.20174756339;27540.275;28121.629;29194.912;0
64482;64;SAINT-JAMMES;PYRENEES-ATLANTIQUES;27242.4414130362;30871.914;36087.328;36801.301;0
64483;64;ST-JEAN-DE-LUZ;PYRENEES-ATLANTIQUES;27723.40829533702;28292.572;37659.27;34112.801;0
64484;64;SAINT-JEAN-LE-VIEUX;PYRENEES-ATLANTIQUES;22454.43493655459;23209.215;25897.783;26723.1;0
64485;64;SAINT-JEAN-PIED-DE-PORT;PYRENEES-ATLANTIQUES;25843.80730034028;26566.473;26651.945;32091.576;0
64486;64;SAINT-JEAN-POUDGE;PYRENEES-ATLANTIQUES;;19646.055;24454.939;22352.566;0
64487;64;SAINT-JUST-IBARRE;PYRENEES-ATLANTIQUES;12185.54084179117;15605.228;19115.59;21969.93;0
64488;64;SAINT-LAURENT-BRETAGNE;PYRENEES-ATLANTIQUES;20966.01196724115;25023.203;35637.094;40484.801;0
64489;64;SAINT-MARTIN-D-ARBEROUE;PYRENEES-ATLANTIQUES;13409.62039406983;17999.123;24125.982;27508.533;0
64490;64;SAINT-MARTIN-D-ARROSSA;PYRENEES-ATLANTIQUES;16002.50908918894;20858.793;23570.82;25103.492;0
64491;64;SAINT-MEDARD;PYRENEES-ATLANTIQUES;17125.81163806122;20082.008;24482.346;25423.689;0
64492;64;SAINT-MICHEL;PYRENEES-ATLANTIQUES;13070.24363181971;16282.371;21624.07;23649.926;0
64493;64;SAINT-PALAIS;PYRENEES-ATLANTIQUES;20211.28325637223;24317.281;23061.939;23617.287;0
64494;64;SAINT-PE-DE-LEREN;PYRENEES-ATLANTIQUES;16367.31556257899;19500.67;24224.91;26870.285;0
64495;64;SAINT-PEE-SUR-NIVELLE;PYRENEES-ATLANTIQUES;23187.81524794801;26647.578;30712.803;30999.707;0
64496;64;SAINT-PIERRE-D'IRUBE;PYRENEES-ATLANTIQUES;27652.77020883723;29751.355;33578.629;33685.98;0
64498;64;SAINT-VINCENT;PYRENEES-ATLANTIQUES;17337.72589756061;22079.422;30732.395;31665.93;0
64499;64;SALIES-DE-BEARN;PYRENEES-ATLANTIQUES;20777.32978952392;23326.957;25914.639;26435.348;0
64500;64;SALLES-MONGISCARD;PYRENEES-ATLANTIQUES;21738.63566002334;22339.959;29288.564;32092.729;0
64501;64;SALLESPISSE;PYRENEES-ATLANTIQUES;23658.73582461331;25047.715;29402.48;29206.58;0
64502;64;SAMES;PYRENEES-ATLANTIQUES;19021.10998561348;18853.604;26307.361;27472.809;0
64503;64;SAMSONS-LION;PYRENEES-ATLANTIQUES;20425.7090922805;22237.84;26050.242;29132.611;0
64504;64;SARE;PYRENEES-ATLANTIQUES;18088.05934971398;22935.084;27864.332;28265.635;0
64505;64;SARPOURENX;PYRENEES-ATLANTIQUES;19057.21389649115;23066.104;29510.984;29304.461;0
64506;64;SARRANCE;PYRENEES-ATLANTIQUES;11786.51413983011;13881.531;22254.922;21692.268;0
64507;64;SAUBOLE;PYRENEES-ATLANTIQUES;;23481.311;26844.357;29870.691;0
64508;64;SAUCEDE;PYRENEES-ATLANTIQUES;16464.95309547426;21471.543;31283.186;30381.863;0
64509;64;SAUGUIS-SAINT-ETIENNE;PYRENEES-ATLANTIQUES;14770.26691358142;22067.969;24058.572;27761.709;0
64510;64;SAULT-DE-NAVAILLES;PYRENEES-ATLANTIQUES;20126.20360552138;22948.969;28288.912;27587.746;0
64511;64;SAUVAGNON;PYRENEES-ATLANTIQUES;31897.64828689819;34182.563;41182.043;39121.164;0
64512;64;SAUVELADE;PYRENEES-ATLANTIQUES;16840.43376860206;20079.938;29154.582;30679.535;0
64513;64;SAUVETERRE-DE-BEARN;PYRENEES-ATLANTIQUES;18585.35147867253;20264.254;23758.607;23982.207;0
64514;64;SEBY;PYRENEES-ATLANTIQUES;16306.40983466361;24148.242;29886.672;29634.971;0
64515;64;SEDZE-MAUBECQ;PYRENEES-ATLANTIQUES;12844.20175502036;14846.252;24536.25;27196.484;0
64516;64;SEDZERE;PYRENEES-ATLANTIQUES;24003.76363378341;23500.578;32501.357;34382.125;0
64517;64;SEMEACQ-BLACHON;PYRENEES-ATLANTIQUES;17263.00649939638;18336.461;24632.119;24763.813;0
64518;64;SENDETS;PYRENEES-ATLANTIQUES;;31692.15;40156.016;41866.723;0
64519;64;SERRES-CASTET;PYRENEES-ATLANTIQUES;34826.77427375633;37261.703;41152.898;40824.988;0
64520;64;SERRES-MORLAAS;PYRENEES-ATLANTIQUES;40905.73102440307;48427.984;58029.754;51935.25;0
64521;64;SERRES-SAINTE-MARIE;PYRENEES-ATLANTIQUES;27630.4799682084;29140.525;38521.762;36860.484;0
64522;64;SEVIGNACQ-MEYRACQ;PYRENEES-ATLANTIQUES;19955.41640971743;21946.578;25673.648;24541.115;0
64523;64;SEVIGNACQ-THEZE;PYRENEES-ATLANTIQUES;18436.85452349741;21106.926;27451.908;29551.086;0
64524;64;SIMACOURBE;PYRENEES-ATLANTIQUES;20190.56275099896;21252.797;25275.764;26762.705;0
64525;64;SIROS;PYRENEES-ATLANTIQUES;26492.10796088283;30081.508;33751.699;35606.266;0
64526;64;SOUMOULOU;PYRENEES-ATLANTIQUES;29570.0448499672;27913.736;34250.465;31921.691;0
64527;64;SOURAIDE;PYRENEES-ATLANTIQUES;26719.71957293772;28777.523;32357.279;34017.664;0
64528;64;SUHESCUN;PYRENEES-ATLANTIQUES;10373.43846278312;13927.007;17187.402;20250.01;0
64529;64;SUS;PYRENEES-ATLANTIQUES;17558.74462154219;20345.15;22938.703;20272.848;0
64530;64;SUSMIOU;PYRENEES-ATLANTIQUES;25764.06474935829;26944.639;30099.125;32998.508;0
64533;64;TARDETS-SORHOLUS;PYRENEES-ATLANTIQUES;15394.07970413738;18046.221;21096.248;21976.588;0
64534;64;TARON-SADIRAC-VIELLENAVE;PYRENEES-ATLANTIQUES;15989.63726009342;15423.477;23341.039;28149.381;0
64535;64;TARSACQ;PYRENEES-ATLANTIQUES;24253.97943351824;27842.545;31615.848;33655.953;0
64536;64;THEZE;PYRENEES-ATLANTIQUES;28056.19216951383;27670.498;35581.496;37739.793;0
64537;64;TROIS-VILLES;PYRENEES-ATLANTIQUES;22445.3304720724;25013.818;28493.307;28395.541;0
64538;64;UHART-CIZE;PYRENEES-ATLANTIQUES;20009.41530250838;30708.395;28610.871;27168.143;0
64539;64;UHART-MIXE;PYRENEES-ATLANTIQUES;14479.23799720227;21622.207;27219.93;25247.49;0
64540;64;URCUIT;PYRENEES-ATLANTIQUES;27733.45460097255;36475.531;37278.141;35224.648;0
64541;64;URDES;PYRENEES-ATLANTIQUES;22285.2174760062;25855.414;30101.023;30228.193;0
64542;64;URDOS;PYRENEES-ATLANTIQUES;24125.26114256306;21535.332;27244.754;24278.947;0
64543;64;UREPEL;PYRENEES-ATLANTIQUES;7733.457709997473;10579.571;13321.72;16289.173;0
64544;64;UROST;PYRENEES-ATLANTIQUES;;23519.447;31864.207;37479.879;0
64545;64;URRUGNE;PYRENEES-ATLANTIQUES;28754.72435823402;31397.307;33840.574;34660.379;0
64546;64;URT;PYRENEES-ATLANTIQUES;22288.04299946619;23194.262;29654.092;32472.092;0
64547;64;USTARITZ;PYRENEES-ATLANTIQUES;25523.58130820788;29521.174;32899.727;32385.621;0
64548;64;UZAN;PYRENEES-ATLANTIQUES;19842.39547131776;24243.646;31625.809;30401.836;0
64549;64;UZEIN;PYRENEES-ATLANTIQUES;22786.27696957807;25434.094;29445.104;31737.318;0
64550;64;UZOS;PYRENEES-ATLANTIQUES;32545.00710628742;35401.539;43063.512;40421.813;0
64551;64;VERDETS;PYRENEES-ATLANTIQUES;21861.70290405854;26977.529;29377.373;28763.748;0
64552;64;VIALER;PYRENEES-ATLANTIQUES;13755.90399144437;19037.971;26696.459;27083.244;0
64554;64;VIELLENAVE-D-ARTHEZ;PYRENEES-ATLANTIQUES;19180.28114052635;21454.541;28808.035;31786.229;0
64555;64;VIELLENAVE-DE-NAVARRENX;PYRENEES-ATLANTIQUES;18121.65168418277;22426.746;26934.676;28551.074;0
64556;64;VIELLESEGURE;PYRENEES-ATLANTIQUES;21212.77434941376;24369.061;28748.625;29577.068;0
64557;64;VIGNES;PYRENEES-ATLANTIQUES;23801.89567991956;34975.363;35349.152;30488.512;0
64558;64;VILLEFRANQUE;PYRENEES-ATLANTIQUES;28779.21222822061;30307.045;36211.68;42087.953;0
64559;64;VIODOS-ABENSE-DE-BAS;PYRENEES-ATLANTIQUES;21499.72195412849;24530.4;27985.033;28986.824;0
64560;64;VIVEN;PYRENEES-ATLANTIQUES;26439.36485629632;55594.422;34737.984;36929.684;0
65001;65;ADAST;HAUTES-PYRENEES;23115.60742619267;23377.967;29163.656;28936.096;0
65002;65;ADE;HAUTES-PYRENEES;24070.32040861877;24699.236;28450.621;28893.594;0
65003;65;ADERVIELLE-POUCHERGUES;HAUTES-PYRENEES;17581.03486217101;26870.041;24994.496;31757.936;0
65004;65;AGOS-VIDALOS;HAUTES-PYRENEES;24611.56512473275;25687.354;29894.574;34098.5;0
65005;65;ALLIER;HAUTES-PYRENEES;26804.17132968637;29052.342;40870.441;42441.688;0
65006;65;ANCIZAN;HAUTES-PYRENEES;20315.51367734082;21187.934;27124.137;28780.523;0
65007;65;ANDREST;HAUTES-PYRENEES;27407.57756192017;29510.244;31842.967;30416.418;0
65009;65;ANERES;HAUTES-PYRENEES;20091.04153579703;21458.787;27315.533;25919.23;0
65010;65;ANGOS;HAUTES-PYRENEES;26976.84220779698;32742.594;38397.563;41951.254;0
65011;65;ANGLES-(LES);HAUTES-PYRENEES;18742.63895127874;24872.602;29503.307;29164.9;0
65012;65;ANLA;HAUTES-PYRENEES;;15690.905;23907.529;27000.963;0
65013;65;ANSOST;HAUTES-PYRENEES;14137.03571149215;18786.484;29303.859;29963.469;0
65015;65;ANTIN;HAUTES-PYRENEES;15705.82912588981;21517.17;22119.811;23653.057;0
65016;65;ANTIST;HAUTES-PYRENEES;18332.93804957993;25065.316;31496.736;33553.586;0
65017;65;ARAGNOUET;HAUTES-PYRENEES;22940.42497167318;22693.963;25143.277;27086.826;0
65018;65;ARBEOST;HAUTES-PYRENEES;9714.149655451702;14777.551;19340.367;16158.277;0
65019;65;ARCIZAC-ADOUR;HAUTES-PYRENEES;24787.68942040558;26891.449;31516.568;35559.523;0
65020;65;ARCIZAC-EZ-ANGLES;HAUTES-PYRENEES;22039.39693498691;24215.625;28794.77;26661.051;0
65021;65;ARCIZANS-AVANT;HAUTES-PYRENEES;24018.8330922367;26145.809;33025.957;33694.078;0
65022;65;ARCIZANS-DESSUS;HAUTES-PYRENEES;16288.20090569922;22977.844;27528.787;31680.463;0
65024;65;ARGELES-BAGNERES;HAUTES-PYRENEES;22451.6094130946;30972.02;25510.93;30091.301;0
65025;65;ARGELES-GAZOST;HAUTES-PYRENEES;24055.8788442677;24940.754;27622.211;27370.977;0
65026;65;ARIES-ESPENAN;HAUTES-PYRENEES;13797.34500219092;19138.609;24914.148;23041.125;0
65028;65;ARNE;HAUTES-PYRENEES;18149.27902468047;21017.051;26608.734;23005.811;0
65029;65;ARRAS-EN-LAVEDAN;HAUTES-PYRENEES;22226.50937744859;28029.82;31907.318;30770.863;0
65031;65;ARREAU;HAUTES-PYRENEES;23735.6528521353;23150.518;24673.541;26296.682;0
65032;65;ARRENS-MARSOUS;HAUTES-PYRENEES;21044.18478296759;20571.396;24012.469;23673.188;0
65033;65;ARRODETS-EZ-ANGLES;HAUTES-PYRENEES;18265.12548654013;24705.176;26067.117;29606.201;0
65035;65;ARTAGNAN;HAUTES-PYRENEES;19312.13890199263;21977.754;26865.703;27573.6;0
65036;65;ARTALENS-SOUIN;HAUTES-PYRENEES;15956.35887267574;20472.879;24390.813;29387.871;0
65037;65;ARTIGUEMY;HAUTES-PYRENEES;;20741.373;26684.641;26956.771;0
65039;65;ASPIN-AURE;HAUTES-PYRENEES;;14679.348;19685.563;19316.197;0
65040;65;ASPIN-EN-LAVEDAN;HAUTES-PYRENEES;28005.9606413362;24910.336;28051.975;26264.775;0
65041;65;ASQUE;HAUTES-PYRENEES;15020.79666036736;13920.728;27009.627;24714.535;0
65042;65;ASTE;HAUTES-PYRENEES;21468.32724901746;23382.91;26383.725;26557.227;0
65043;65;ASTUGUE;HAUTES-PYRENEES;17589.19748549987;21942.979;25854.252;27462.787;0
65044;65;AUBAREDE;HAUTES-PYRENEES;16674.35577856476;21438.676;26208.617;25014.676;0
65045;65;AUCUN;HAUTES-PYRENEES;20411.26752792943;23548.195;28788.688;33702.539;0
65046;65;AULON;HAUTES-PYRENEES;15249.66406062669;18584.545;27050.607;24756.432;0
65047;65;AUREILHAN;HAUTES-PYRENEES;23666.27055383995;25357.572;26860.967;27656.365;0
65048;65;AURENSAN;HAUTES-PYRENEES;25009.9639325916;27029.082;30177.422;31252.654;0
65049;65;AURIEBAT;HAUTES-PYRENEES;19449.6477103789;21310.488;25320.729;23909.092;0
65050;65;AVAJAN;HAUTES-PYRENEES;23749.46652238415;26899.957;33953.313;31719.188;0
65051;65;AVENTIGNAN;HAUTES-PYRENEES;20278.15397825871;20965.447;24710.533;25013.41;0
65052;65;AVERAN;HAUTES-PYRENEES;;19982.221;21825.443;29106.455;0
65054;65;AVEZAC-PRAT-LAHITTE;HAUTES-PYRENEES;17635.66164906418;20965.881;24298.654;26901.143;0
65055;65;AYROS-ARBOUIX;HAUTES-PYRENEES;23372.73006105192;27673.152;30598.078;30820.035;0
65056;65;AYZAC-OST;HAUTES-PYRENEES;25110.42698894686;29139.264;32351.873;35464.371;0
65057;65;AZEREIX;HAUTES-PYRENEES;27696.09490189044;28599.23;33561.66;34104.797;0
65058;65;AZET;HAUTES-PYRENEES;11026.44832909233;13831.083;19299.203;21137.82;0
65059;65;BAGNERES-DE-BIGORRE;HAUTES-PYRENEES;21724.8219897745;21958.391;23944.238;24067.643;0
65060;65;BANIOS;HAUTES-PYRENEES;;16937.783;17268.912;23330.955;0
65062;65;BARBAZAN-DEBAT;HAUTES-PYRENEES;30440.93396974688;33191.977;34492.617;33502.723;0
65063;65;BARBAZAN-DESSUS;HAUTES-PYRENEES;26305.93735957448;28826.236;32602.035;36812.758;0
65064;65;BAREILLES;HAUTES-PYRENEES;16546.57932876291;19455.674;22012.355;21406.73;0
65065;65;BARLEST;HAUTES-PYRENEES;18684.55874682335;21616.732;25976.734;27889.844;0
65067;65;BARRY;HAUTES-PYRENEES;19151.0840647731;25281.051;31900.15;37599.523;0
65069;65;BARTHE-DE--NESTE-(LA);HAUTES-PYRENEES;26764.92794829759;27719.506;29938.633;32050.652;0
65070;65;BARTRES;HAUTES-PYRENEES;27831.40608091893;36488.684;92912.086;40771.883;0
65072;65;BAZET;HAUTES-PYRENEES;24247.38654544493;27280.26;28534.857;28666.396;0
65073;65;BAZILLAC;HAUTES-PYRENEES;18506.55076884387;25881.545;49399.277;25513.006;0
65074;65;BAZORDAN;HAUTES-PYRENEES;17709.43920607508;17028.117;21355.848;24596.715;0
65075;65;BAZUS-AURE;HAUTES-PYRENEES;22161.83628491989;23045.447;28239.953;31829.441;0
65077;65;BEAUCENS;HAUTES-PYRENEES;23967.34577585463;26676.947;30081.941;30955.992;0
65078;65;BEAUDEAN;HAUTES-PYRENEES;21692.48544351014;25943.76;26536.91;26296.943;0
65079;65;BEGOLE;HAUTES-PYRENEES;17108.54455025016;20975.07;27044.936;26403.096;0
65080;65;BENAC;HAUTES-PYRENEES;22577.50218058979;24359.098;28779.594;31718.502;0
65081;65;BENQUE;HAUTES-PYRENEES;;18201.043;25550.592;32172.785;0
65083;65;BERNAC-DEBAT;HAUTES-PYRENEES;27830.15029271449;32331.855;36112.402;37288.105;0
65084;65;BERNAC-DESSUS;HAUTES-PYRENEES;24452.70791687099;27242.053;31626.955;33003.773;0
65085;65;BERNADETS-DEBAT;HAUTES-PYRENEES;15281.68665983993;17361.168;21049.291;22895.74;0
65086;65;BERNADETS-DESSUS;HAUTES-PYRENEES;14925.04280977875;17822.004;23726.467;22053.34;0
65087;65;BERTREN;HAUTES-PYRENEES;15326.8950351998;17253.25;23937.199;27321.215;0
65089;65;BETPOUEY;HAUTES-PYRENEES;11462.52078308439;16685.809;19515.213;21482.889;0
65090;65;BETPOUY;HAUTES-PYRENEES;;17878.434;21930.66;22983.521;0
65091;65;BETTES;HAUTES-PYRENEES;;17575.863;20621.006;24130.959;0
65092;65;BEYREDE-JUMET;HAUTES-PYRENEES;19065.69046687113;23613.238;22344.533;22183.686;0
65093;65;BIZE;HAUTES-PYRENEES;15211.04857334014;16414.613;22731.102;22888.535;0
65094;65;BIZOUS;HAUTES-PYRENEES;17029.11594631929;22400.322;29316.539;32308.219;0
65095;65;BONNEFONT;HAUTES-PYRENEES;16000.31145983117;14393.143;20203.973;19593.514;0
65096;65;BONNEMAZON;HAUTES-PYRENEES;;15354.692;19730.201;23646.799;0
65097;65;BONREPOS;HAUTES-PYRENEES;14218.97589183192;19392.201;21678.537;21629.488;0
65098;65;BOO-SILHEN;HAUTES-PYRENEES;22741.38254126931;23117.359;28241.168;31684.309;0
65099;65;BORDERES-LOURON;HAUTES-PYRENEES;16220.38834265942;18814.133;26215.496;25818.807;0
65100;65;BORDERES-SUR-L'ECHEZ;HAUTES-PYRENEES;24168.89978266738;26243.795;27097.613;26495.887;0
65101;65;BORDES;HAUTES-PYRENEES;21045.44057117203;24365.33;27393.357;28887.158;0
65103;65;BOUILH-PEREUILH;HAUTES-PYRENEES;18463.85396989288;22015.438;24544.387;27633.105;0
65104;65;BOULIN;HAUTES-PYRENEES;36247.38468002997;42417.125;44582.441;39754.207;0
65105;65;BOURG-DE-BIGORRE;HAUTES-PYRENEES;16139.07605642188;18350.791;20078.375;21265.035;0
65106;65;BOURISP;HAUTES-PYRENEES;22405.77314363251;21535.941;25440.643;26687.451;0
65107;65;BOURREAC;HAUTES-PYRENEES;20837.29367628597;44869.676;39116.203;37130.0;0
65108;65;BOURS;HAUTES-PYRENEES;28653.31946072543;31040.99;33886.547;35123.578;0
65110;65;BUGARD;HAUTES-PYRENEES;13884.62228239955;18213.277;24157.938;23204.125;0
65111;65;BULAN;HAUTES-PYRENEES;14853.14893507451;18686.229;23159.898;20585.313;0
65112;65;BUN;HAUTES-PYRENEES;17363.15560870053;21034.047;25402.674;31633.123;0
65113;65;BURG;HAUTES-PYRENEES;14232.47561502965;20007.549;27637.916;25042.018;0
65114;65;BUZON;HAUTES-PYRENEES;;16818.199;20939.822;19434.004;0
65115;65;CABANAC;HAUTES-PYRENEES;19859.66255912882;23523.279;28902.695;29201.111;0
65116;65;CADEAC;HAUTES-PYRENEES;18544.2244149771;19962.65;23569.227;26973.381;0
65117;65;CADEILHAN-TRACHERE;HAUTES-PYRENEES;16612.50820949606;22063.949;34051.355;26473.059;0
65119;65;CAIXON;HAUTES-PYRENEES;19439.28745769227;21915.088;23473.416;24941.857;0
65120;65;CALAVANTE;HAUTES-PYRENEES;19843.33731247109;27484.693;32313.008;32972.598;0
65121;65;CAMALES;HAUTES-PYRENEES;20774.50426606393;36154.234;29334.766;30262.949;0
65123;65;CAMPAN;HAUTES-PYRENEES;19742.56030906471;21257.484;25200.449;25194.863;0
65124;65;CAMPARAN;HAUTES-PYRENEES;17478.68812350908;22470.695;28668.752;32718.643;0
65125;65;CAMPISTROUS;HAUTES-PYRENEES;21813.04111113646;24555.156;29942.383;31604.031;0
65126;65;CAMPUZAN;HAUTES-PYRENEES;14911.85703363212;23566.246;25564.754;25301.813;0
65127;65;CAPVERN;HAUTES-PYRENEES;22186.32415490648;23493.453;26972.795;26052.553;0
65128;65;CASTELBAJAC;HAUTES-PYRENEES;14185.69750441423;20170.129;23143.9;27752.27;0
65129;65;CASTELNAU-MAGNOAC;HAUTES-PYRENEES;19032.09813240234;19028.096;22436.643;22882.236;0
65130;65;CASTELNAU-RIVIERE-BASSE;HAUTES-PYRENEES;15033.98243651399;16668.389;18601.279;18407.877;0
65131;65;CASTELVIEILH;HAUTES-PYRENEES;20598.69391744222;28718.742;38008.41;29550.441;0
65133;65;CASTERA-LOU;HAUTES-PYRENEES;21758.7282712944;25105.814;33229.055;34242.156;0
65135;65;CASTILLON;HAUTES-PYRENEES;12555.68441505009;15158.586;19597.338;19179.439;0
65137;65;CAUSSADE-RIVIERE;HAUTES-PYRENEES;15405.69574502846;20756.289;27104.104;23090.955;0
65138;65;CAUTERETS;HAUTES-PYRENEES;27586.52738105298;25124.656;28803.121;28440.123;0
65139;65;CAZARILH;HAUTES-PYRENEES;;16779.352;24178.09;23180.324;0
65141;65;CAZAUX-FRECHET-A.-C.;HAUTES-PYRENEES;;16020.509;24605.877;24747.328;0
65142;65;CHELLE-DEBAT;HAUTES-PYRENEES;21159.08940367392;20634.314;25303.299;31506.553;0
65143;65;CHELLE-SPOU;HAUTES-PYRENEES;14558.35265408204;20181.736;21459.625;23877.316;0
65144;65;CHEUST;HAUTES-PYRENEES;16873.71215601974;22086.082;20586.969;18629.668;0
65146;65;CHIS;HAUTES-PYRENEES;26288.98421881453;28815.842;29191.859;32886.168;0
65147;65;CIEUTAT;HAUTES-PYRENEES;17788.86781000596;20886.018;25617.299;26721.844;0
65148;65;CIZOS;HAUTES-PYRENEES;15611.64501055675;20278.6;20913.199;19802.018;0
65149;65;CLARAC;HAUTES-PYRENEES;18053.83912114297;25754.01;34106.984;31283.734;0
65150;65;CLARENS;HAUTES-PYRENEES;26591.94312313587;30601.061;35887.02;33216.676;0
65151;65;COLLONGUES;HAUTES-PYRENEES;24032.64676248555;28471.869;32149.129;33532.582;0
65153;65;COUSSAN;HAUTES-PYRENEES;22507.80593524333;24599.211;35979.492;33183.27;0
65155;65;DEVEZE;HAUTES-PYRENEES;;17182.535;24121.9;22078.582;0
65156;65;DOURS;HAUTES-PYRENEES;23404.43871321404;25762.0;33654.098;34264.527;0
65158;65;ESBAREICH;HAUTES-PYRENEES;;19605.736;25201.908;22362.137;0
65159;65;ESCALA;HAUTES-PYRENEES;21795.7740233254;23223.764;25185.293;27554.805;0
65160;65;ESCAUNETS;HAUTES-PYRENEES;;23032.939;26849.764;30803.623;0
65161;65;ESCONDEAUX;HAUTES-PYRENEES;19790.90815493569;21701.678;26453.971;26027.465;0
65164;65;ESCOUBES-POUTS;HAUTES-PYRENEES;16194.64468446838;21199.584;23862.486;30137.975;0
65165;65;ESPARROS;HAUTES-PYRENEES;15896.08103886259;17586.098;23244.721;21540.268;0
65168;65;ESQUIEZE-SERE;HAUTES-PYRENEES;24463.06816955763;24429.74;27912.857;30559.764;0
65169;65;ESTAING;HAUTES-PYRENEES;;17723.896;20105.156;26051.189;0
65170;65;ESTAMPURES;HAUTES-PYRENEES;15147.00337491366;18276.223;19634.531;22944.895;0
65173;65;ESTERRE;HAUTES-PYRENEES;26820.18262929298;27226.635;30126.758;30804.305;0
65174;65;ESTIRAC;HAUTES-PYRENEES;16472.48782470091;21770.277;26915.057;25000.168;0
65175;65;FERRERE;HAUTES-PYRENEES;13406.48092355873;21408.23;27728.77;28385.682;0
65176;65;FERRIERES;HAUTES-PYRENEES;12534.64996262571;13660.882;19830.979;19936.998;0
65177;65;FONTRAILLES;HAUTES-PYRENEES;18353.6585549532;22716.514;27478.68;29600.715;0
65181;65;FRECHOU-FRECHET;HAUTES-PYRENEES;19693.27062204041;22208.754;31167.631;36774.395;0
65182;65;GAILLAGOS;HAUTES-PYRENEES;15527.19325380811;20603.928;25281.086;27426.883;0
65183;65;GALAN;HAUTES-PYRENEES;21457.33910222861;23102.313;22860.67;21286.697;0
65184;65;GALEZ;HAUTES-PYRENEES;18099.98933765616;21626.23;26164.939;25224.738;0
65185;65;GARDERES;HAUTES-PYRENEES;18200.45239401143;22621.521;30816.547;30699.504;0
