dep;codecommune;nomcommune;nomdep;PO0_electeurs1992;PO0_electeurs2002;PO0_electeurs2012;PO0_electeurs2022;DBL_bug
43;43056;CHANTEUGES;HAUTE-LOIRE;299.56564;314.64429;343.19998;369.24786;0
43;43057;CHAPELLE-BERTIN;HAUTE-LOIRE;70.559998;58.736229;49.400002;41.0;0
43;43058;CHAPELLE-D'AUREC;HAUTE-LOIRE;331.19339;476.9429;623.70581;635.61725;0
43;43059;CHAPELLE-GENESTE;HAUTE-LOIRE;108.60255;128.47556;120.27647;105.0;0
43;43060;CHARRAIX;HAUTE-LOIRE;85.3125;68.615807;58.098896;39.010799;0
43;43061;CHASPINHAC;HAUTE-LOIRE;361.9509;423.25528;549.04108;542.22272;0
43;43062;CHASPUZAC;HAUTE-LOIRE;339.42422;390.10187;509.70471;578.91846;0
43;43063;CHASSAGNES;HAUTE-LOIRE;103.84749;108.30612;138.17877;105.4507;0
43;43064;CHASSIGNOLLES;HAUTE-LOIRE;92.794495;71.298203;52.5;54.467865;0
43;43065;CHASTEL;HAUTE-LOIRE;180.97426;124.85698;127.46957;98.589058;0
43;43066;CHAUDEYROLLES;HAUTE-LOIRE;93.200005;91.026207;72.314018;103.61773;0
43;43067;CHAVANIAC-LAFAYETTE;HAUTE-LOIRE;251.24031;236.28659;240.3261;158.55943;0
43;43069;CHENEREILLES;HAUTE-LOIRE;165.32759;193.25475;217.39273;228.00702;0
43;43070;CHILHAC;HAUTE-LOIRE;157.72856;149.26965;155.74417;132.05478;0
43;43071;CHOMELIX;HAUTE-LOIRE;313.70303;345.53873;402.0614;365.77136;0
43;43072;CHOMETTE;HAUTE-LOIRE;111.8;117.8;110.96;142.98445;0
43;43073;CISTRIERES;HAUTE-LOIRE;138.19473;126.51183;111.13954;116.1;0
43;43074;COHADE;HAUTE-LOIRE;449.50662;507.11661;599.52942;654.9101;0
43;43075;COLLAT;HAUTE-LOIRE;90.786812;67.773491;75.807404;54.065418;0
43;43076;CONNANGLES;HAUTE-LOIRE;122.073;120.97392;113.68955;93.149666;0
43;43077;COSTAROS;HAUTE-LOIRE;381.76968;415.79037;474.07391;454.58176;0
43;43078;COUBON;HAUTE-LOIRE;1774.8234;2139.6367;2336.2329;2659.8501;0
43;43079;COUTEUGES;HAUTE-LOIRE;242.39943;235.95479;240.5;224.8943;0
43;43080;CRAPONNE-SUR-ARZON;HAUTE-LOIRE;2369.3457;2054.9148;1842.1729;1593.2324;0
43;43082;CRONCE;HAUTE-LOIRE;65.630768;75.607796;66.153847;61.0;0
43;43083;CUBELLES;HAUTE-LOIRE;109.2;105.6;113.975;104.02222;0
43;43084;CUSSAC-SUR-LOIRE;HAUTE-LOIRE;959.84283;1099.5255;1260.1997;1275.1238;0
43;43085;DESGES;HAUTE-LOIRE;52.826088;66.295822;47.625;39.86182;0
43;43086;DOMEYRAT;HAUTE-LOIRE;127.27742;134.50958;149.4601;131.47241;0
43;43087;DUNIERES;HAUTE-LOIRE;2132.4775;2123.4153;2209.4844;2037.6049;0
43;43088;ESPALEM;HAUTE-LOIRE;172.8;175.37007;218.19183;271.20474;0
43;43089;ESPALY-SAINT-MARCEL;HAUTE-LOIRE;2628.3101;2652.1238;2654.7114;2722.9478;0
43;43090;ESPLANTAS;HAUTE-LOIRE;121.19245;125.44138;104.70467;112.72405;0
43;43091;ESTABLES;HAUTE-LOIRE;261.96716;260.95868;256.33792;274.28223;0
43;43092;FAY-SUR-LIGNON;HAUTE-LOIRE;359.39999;339.30771;326.617;319.64771;0
43;43093;FELINES;HAUTE-LOIRE;286.3121;267.33484;245.52689;253.0;0
43;43094;FERRUSSAC;HAUTE-LOIRE;93.57196;68.599998;82.512199;60.352001;0
43;43095;FIX-SAINT-GENEYS;HAUTE-LOIRE;132.79965;127.79384;107.16414;73.336494;0
43;43096;FONTANNES;HAUTE-LOIRE;609.72717;754.47809;796.60999;658.10162;0
43;43097;FREYCENET-LA-CUCHE;HAUTE-LOIRE;152.41887;121.15797;90.210083;62.755028;0
43;43098;FREYCENET-LA-TOUR;HAUTE-LOIRE;124.69189;112.16171;92.623726;90.488434;0
43;43099;FRUGERES-LES-MINES;HAUTE-LOIRE;429.56204;418.53445;430.08475;383.18539;0
43;43100;FRUGIERES-LE-PIN;HAUTE-LOIRE;105.44348;107.71429;98.033554;153.5625;0
43;43101;GOUDET;HAUTE-LOIRE;52.619049;47.107742;46.400002;48.66909;0
43;43102;GRAZAC;HAUTE-LOIRE;488.67523;622.45374;692.45508;810.83624;0
43;43103;GRENIER-MONTGON;HAUTE-LOIRE;97.050751;103.96842;100.12631;78.264404;0
43;43104;GREZES;HAUTE-LOIRE;253.26749;211.9622;180.24922;148.25909;0
43;43105;JAVAUGUES;HAUTE-LOIRE;122.55775;142.89731;143.59627;150.93854;0
43;43106;JAX;HAUTE-LOIRE;97.042252;102.2;99.443199;123.46064;0
43;43107;JOSAT;HAUTE-LOIRE;108.80298;83.240814;74.059578;67.797432;0
43;43108;JULLIANGES;HAUTE-LOIRE;282.36829;289.98026;357.6842;410.07355;0
43;43109;LAFARRE;HAUTE-LOIRE;71.491302;59.255814;55.17931;85.0;0
43;43110;LAMOTHE;HAUTE-LOIRE;465.93283;593.49396;648.90698;722.75183;0
43;43111;LANDOS;HAUTE-LOIRE;816.9071;741.20807;736.33258;585.39081;0
43;43112;LANGEAC;HAUTE-LOIRE;3393.2527;3263.521;3092.9087;2933.7354;0
43;43113;LANTRIAC;HAUTE-LOIRE;1123.4584;1226.4802;1436.6641;1566.5428;0
43;43114;LAPTE;HAUTE-LOIRE;850.68115;1042.692;1182.5432;1379.924;0
43;43115;LAUSSONNE;HAUTE-LOIRE;758.12073;819.72021;830.06787;841.14648;0
43;43116;LAVAL-SUR-DOULON;HAUTE-LOIRE;60.0;46.763466;52.0;37.606556;0
43;43117;LAVAUDIEU;HAUTE-LOIRE;203.74138;200.11453;173.93507;238.0;0
43;43118;LAVOUTE-CHILHAC;HAUTE-LOIRE;228.58107;245.15338;246.91496;233.23235;0
43;43119;LAVOUTE-SUR-LOIRE;HAUTE-LOIRE;532.20001;550.85052;615.47333;607.90216;0
43;43120;LEMPDES-SUR-ALLAGNON;HAUTE-LOIRE;1062.0287;1068.1351;1050.4;821.75507;0
43;43121;LEOTOING;HAUTE-LOIRE;175.8018;181.96925;182.35385;160.68434;0
43;43122;LISSAC;HAUTE-LOIRE;166.72728;185.16115;200.56552;251.63187;0
43;43123;LORLANGES;HAUTE-LOIRE;167.12659;176.83183;238.43266;332.80002;0
43;43124;LOUDES;HAUTE-LOIRE;611.30908;687.88629;702.95813;719.90765;0
43;43125;LUBILHAC;HAUTE-LOIRE;146.77368;110.08421;96.090912;56.608696;0
43;43126;MALREVERS;HAUTE-LOIRE;416.09271;524.64624;534.28748;666.55487;0
43;43127;MALVALETTE;HAUTE-LOIRE;279.68451;367.31213;547.49811;661.21429;0
43;43128;MALVIERES;HAUTE-LOIRE;82.799995;91.724533;98.046875;95.988213;0
43;43129;MAS-DE-TENCE;HAUTE-LOIRE;125.8898;119.98772;135.65056;88.523071;0
43;43130;MAZET-SAINT-VOY;HAUTE-LOIRE;877.23926;862.48242;925.00635;952.71863;0
43;43131;MAZERAT-AUROUZE;HAUTE-LOIRE;171.32478;164.90001;174.21782;179.12698;0
43;43132;MAZEYRAT-D'ALLIER;HAUTE-LOIRE;888.92285;998.96844;1131.2634;1209.207;0
43;43133;MERCOEUR;HAUTE-LOIRE;143.37143;109.78709;126.84173;100.88275;0
43;43134;MEZERES;HAUTE-LOIRE;92.342857;91.593849;118.37807;132.04156;0
43;43135;MONASTIER-SUR-GAZEILLE;HAUTE-LOIRE;1492.5961;1420.6304;1474.7709;1467.5255;0
43;43136;MONISTROL-D'ALLIER;HAUTE-LOIRE;233.49893;207.58542;172.28522;174.09697;0
43;43137;MONISTROL-SUR-LOIRE;HAUTE-LOIRE;4523.9746;5670.9507;6486.4189;7035.7822;0
43;43138;MONLET;HAUTE-LOIRE;340.43152;328.84537;355.28235;378.32019;0
43;43140;MONTEIL;HAUTE-LOIRE;387.6669;405.19998;463.57071;545.16431;0
43;43141;MONTFAUCON-EN-VELAY;HAUTE-LOIRE;1014.2362;909.51367;963.34894;872.00336;0
43;43142;MONTREGARD;HAUTE-LOIRE;454.4534;458.79938;482.79999;385.56601;0
43;43143;MONTUSCLAT;HAUTE-LOIRE;104.95409;102.04591;116.13333;116.54338;0
43;43144;MOUDEYRES;HAUTE-LOIRE;82.148384;82.273422;70.185837;93.03093;0
43;43145;OUIDES;HAUTE-LOIRE;51.358006;47.747368;43.266666;38.345455;0
43;43147;PAULHAC;HAUTE-LOIRE;398.16995;469.47778;516.48773;489.65573;0
43;43148;PAULHAGUET;HAUTE-LOIRE;742.83374;801.505;769.64117;689.44122;0
43;43149;PEBRAC;HAUTE-LOIRE;137.59106;109.92181;117.53043;87.189995;0
43;43150;PERTUIS;HAUTE-LOIRE;290.78088;311.38229;342.60471;419.44324;0
43;43151;PINOLS;HAUTE-LOIRE;243.81097;202.4361;182.89542;156.41766;0
43;43152;POLIGNAC;HAUTE-LOIRE;1779.5999;2036.7849;2136.0881;2109.5708;0
43;43153;PONT-SALOMON;HAUTE-LOIRE;1120.4409;1231.3756;1422.0427;1319.0519;0
43;43154;PRADELLES;HAUTE-LOIRE;469.30969;478.99533;495.99612;420.68472;0
43;43155;PRADES;HAUTE-LOIRE;58.0;58.518642;65.0;58.063492;0
43;43156;PRESAILLES;HAUTE-LOIRE;173.16217;121.79519;138.47462;58.39175;0
43;43157;PUY-EN-VELAY;HAUTE-LOIRE;15780.669;15008.598;14231.41;14412.605;0
43;43158;QUEYRIERES;HAUTE-LOIRE;198.58612;225.72;224.2693;273.19696;0
43;43159;RAUCOULES;HAUTE-LOIRE;500.23642;553.30402;618.3819;814.52655;0
43;43160;RAURET;HAUTE-LOIRE;157.98813;128.75876;150.92818;173.54321;0
43;43162;RETOURNAC;HAUTE-LOIRE;1777.0782;1910.2228;2175.1147;2407.1018;0
43;43163;RIOTORD;HAUTE-LOIRE;990.6521;906.3847;965.24213;1012.0908;0
43;43164;ROCHE-EN-REGNIER;HAUTE-LOIRE;337.68414;347.17926;399.74356;408.22983;0
43;43165;ROSIERES;HAUTE-LOIRE;987.66901;1081.8169;1219.0111;1299.1855;0
43;43166;SAINT-ANDRE-DE-CHALENCON;HAUTE-LOIRE;223.54411;232.59909;281.77927;331.62366;0
43;43167;SAINT-ARCONS-D'ALLIER;HAUTE-LOIRE;170.1946;147.93018;168.1665;134.20161;0
43;43168;SAINT-ARCONS-DE-BARGES;HAUTE-LOIRE;141.79289;100.84689;100.26434;110.22131;0
43;43169;SAINT-AUSTREMOINE;HAUTE-LOIRE;51.42857;50.399998;37.527271;48.599998;0
43;43170;SAINT-BEAUZIRE;HAUTE-LOIRE;198.74893;212.95404;233.20709;296.05746;0
43;43171;SAINT-BERAIN;HAUTE-LOIRE;102.99065;92.352005;69.570786;79.288101;0
43;43172;SAINT-BONNET-LE-FROID;HAUTE-LOIRE;131.18427;166.63535;201.16098;76.596489;0
43;43173;SAINT-CHRISTOPHE-D'ALLIER;HAUTE-LOIRE;125.24001;123.2507;84.63636;78.753273;0
43;43174;SAINT-CHRISTOPHE-SUR-DOLAISON;HAUTE-LOIRE;704.02692;743.92401;774.59998;644.78479;0
43;43175;SAINT-CIRGUES;HAUTE-LOIRE;132.91971;125.89539;120.97561;168.9521;0
43;43177;SAINT-DIDIER-EN-VELAY;HAUTE-LOIRE;2040.3846;2291.3496;2584.3718;2574.0801;0
43;43178;SAINT-DIDIER-SUR-DOULON;HAUTE-LOIRE;229.19397;185.73857;161.28;186.89362;0
43;43180;SAINT-ETIENNE-DU-VIGAN;HAUTE-LOIRE;87.60714;95.945763;77.71579;72.489792;0
43;43181;SAINT-ETIENNE-LARDEYROL;HAUTE-LOIRE;409.6348;469.53116;513.74194;562.89917;0
43;43182;SAINT-ETIENNE-SUR-BLESLE;HAUTE-LOIRE;71.652306;47.07317;49.688889;36.408695;0
43;43183;SAINTE-EUGENIE-DE-VILLENEUVE;HAUTE-LOIRE;89.700005;76.132042;68.119148;124.45;0
43;43184;SAINT-FERREOL-D'AUROURE;HAUTE-LOIRE;1254.4233;1512.7417;1854.509;1984.6904;0
43;43185;SAINTE-FLORINE;HAUTE-LOIRE;2422.1521;2427.7839;2423.9941;2723.9695;0
43;43186;SAINT-FRONT;HAUTE-LOIRE;450.63272;431.57254;365.12433;331.26172;0
43;43187;SAINT-GENEYS-PRES-SAINT-PAULIEN;HAUTE-LOIRE;166.48723;213.49417;220.16397;243.92905;0
43;43188;SAINT-GEORGES-D'AURAC;HAUTE-LOIRE;323.10486;327.02972;352.82794;426.63486;0
43;43189;SAINT-GEORGES-LAGRICOL;HAUTE-LOIRE;345.03317;344.84354;393.52856;364.28677;0
43;43190;SAINT-GERMAIN-LAPRADE;HAUTE-LOIRE;1947.5399;2282.0747;2568.2229;2999.8337;0
43;43191;SAINT-GERON;HAUTE-LOIRE;121.13174;150.14999;180.83736;156.04343;0
43;43192;SAINT-HAON;HAUTE-LOIRE;332.10867;317.63947;284.6539;253.59416;0
43;43193;SAINT-HILAIRE;HAUTE-LOIRE;158.90453;143.19603;115.44186;139.32838;0
43;43194;SAINT-HOSTIEN;HAUTE-LOIRE;453.61386;457.45084;524.42224;431.4014;0
43;43195;SAINT-ILPIZE;HAUTE-LOIRE;151.32727;151.21149;148.87273;175.66707;0
43;43196;SAINT-JEAN-D'AUBRIGOUX;HAUTE-LOIRE;210.97794;155.51843;163.07182;139.0544;0
43;43197;SAINT-JEAN-DE-NAY;HAUTE-LOIRE;368.51645;357.63049;312.22925;315.46823;0
43;43198;SAINT-JEAN-LACHALM;HAUTE-LOIRE;254.40001;228.93236;236.95374;216.11089;0
43;43199;SAINT-JEURES;HAUTE-LOIRE;598.87677;611.63379;715.03589;765.09296;0
43;43200;SAINT-JULIEN-CHAPTEUIL;HAUTE-LOIRE;1287.792;1427.3878;1453.9238;1781.6874;0
43;43201;SAINT-JULIEN-D'ANCE;HAUTE-LOIRE;175.12274;174.18462;194.005;181.91899;0
43;43202;SAINT-JULIEN-DES-CHAZES;HAUTE-LOIRE;83.632256;68.080002;64.522583;72.0;0
43;43203;SAINT-JULIEN-DU-PINET;HAUTE-LOIRE;240.09395;295.74719;345.60001;406.16974;0
43;43204;SAINT-JULIEN-MOLHESABATE;HAUTE-LOIRE;201.6962;157.45454;155.925;172.95181;0
43;43205;SAINT-JUST-MALMONT;HAUTE-LOIRE;2441.8723;2924.5022;3042.7881;3347.9207;0
43;43206;SAINT-JUST-PRES-BRIOUDE;HAUTE-LOIRE;312.78961;309.22739;322.48026;282.81628;0
43;43207;SAINT-LAURENT-CHABREUGES;HAUTE-LOIRE;201.18539;195.37781;186.18761;221.75569;0
43;43210;SAINT-MARTIN-DE-FUGERES;HAUTE-LOIRE;224.38124;226.48206;173.24121;199.83347;0
43;43211;SAINT-MAURICE-DE-LIGNON;HAUTE-LOIRE;1249.548;1391.8287;1735.0168;2142.9373;0
43;43212;SAINT-PAL-DE-CHALENCON;HAUTE-LOIRE;858.3587;863.96423;847.14856;896.92419;0
43;43213;SAINT-PAL-DE-MONS;HAUTE-LOIRE;1096.2306;1336.1472;1604.6638;1747.8872;0
43;43214;SAINT-PAL-DE-SENOUIRE;HAUTE-LOIRE;133.5713;94.807976;81.400002;65.785324;0
43;43215;SAINT-PAUL-DE-TARTAS;HAUTE-LOIRE;223.20001;191.60379;148.2375;133.81566;0
43;43216;SAINT-PAULIEN;HAUTE-LOIRE;1438.6506;1599.9906;1848.0431;1787.6384;0
43;43217;SAINT-PIERRE-DU-CHAMP;HAUTE-LOIRE;441.93094;423.73044;414.37619;473.55688;0
43;43218;SAINT-PIERRE-EYNAC;HAUTE-LOIRE;544.05475;644.35101;764.12152;873.11377;0
43;43219;SAINT-PREJET-ARMANDON;HAUTE-LOIRE;71.703705;76.269569;91.763634;98.28923;0
43;43220;SAINT-PREJET-D'ALLIER;HAUTE-LOIRE;175.80646;158.59184;148.95059;185.0;0
43;43221;SAINT-PRIVAT-D'ALLIER;HAUTE-LOIRE;394.81671;354.67944;338.74106;315.24252;0
43;43222;SAINT-PRIVAT-DU-DRAGON;HAUTE-LOIRE;178.16786;150.32045;135.29813;140.28915;0
43;43223;SAINT-ROMAIN-LACHALM;HAUTE-LOIRE;509.97156;625.24445;789.52289;864.97668;0
43;43224;SAINTE-SIGOLENE;HAUTE-LOIRE;3330.6931;3717.9429;4143.1748;4372.0498;0
43;43225;SAINT-VENERAND;HAUTE-LOIRE;56.642857;48.663639;45.436363;44.671906;0
43;43226;SAINT-VERT;HAUTE-LOIRE;111.86534;89.115791;99.362106;95.789673;0
43;43227;SAINT-VICTOR-MALESCOURS;HAUTE-LOIRE;388.34378;484.96851;626.69562;716.46356;0
43;43228;SAINT-VICTOR-SUR-ARLANC;HAUTE-LOIRE;80.199997;91.102699;82.825241;91.0;0
43;43229;SAINT-VIDAL;HAUTE-LOIRE;211.47478;253.02199;371.2366;493.08862;0
43;43230;SAINT-VINCENT;HAUTE-LOIRE;635.60364;698.77954;739.14294;856.14447;0
43;43231;SALETTES;HAUTE-LOIRE;158.18707;130.60001;128.98334;119.10697;0
43;43232;SALZUIT;HAUTE-LOIRE;276.80002;259.02414;274.73483;302.34695;0
43;43233;SANSSAC-L'EGLISE;HAUTE-LOIRE;612.71844;698.40576;801.46741;824.0694;0
43;43234;SAUGUES;HAUTE-LOIRE;1684.0835;1616.4535;1470.5752;1438.7047;0
43;43236;SEAUVE-SUR-SEMENE;HAUTE-LOIRE;771.25635;804.22009;1015.6163;1090.8088;0
43;43237;SEMBADEL;HAUTE-LOIRE;199.32489;199.62204;195.67729;209.46103;0
43;43238;SENEUJOLS;HAUTE-LOIRE;202.34146;209.9135;217.73077;264.94891;0
43;43239;SIAUGUES-SAINTE-MARIE;HAUTE-LOIRE;727.50592;694.34491;602.13855;647.62952;0
43;43240;SOLIGNAC-SOUS-ROCHE;HAUTE-LOIRE;118.10268;131.17752;166.00461;215.87773;0
43;43241;SOLIGNAC-SUR-LOIRE;HAUTE-LOIRE;767.58081;840.83282;925.49225;940.34229;0
43;43242;TAILHAC;HAUTE-LOIRE;65.59726;53.618816;48.432434;66.460373;0
43;43244;TENCE;HAUTE-LOIRE;2129.0483;2313.095;2481.3589;2507.043;0
43;43245;THORAS;HAUTE-LOIRE;305.15149;257.49091;216.1687;174.75792;0
43;43246;TIRANGES;HAUTE-LOIRE;330.11603;339.08646;350.08032;330.12787;0
43;43247;TORSIAC;HAUTE-LOIRE;70.886482;57.412987;61.590359;33.279999;0
43;43249;VALPRIVAS;HAUTE-LOIRE;313.3736;333.31061;386.61713;417.18646;0
43;43250;VALS-LE-CHASTEL;HAUTE-LOIRE;39.776001;34.136841;38.926315;41.045456;0
43;43251;VALS-PRES-LE-PUY;HAUTE-LOIRE;2631.6499;2747.2551;2770.0566;2781.7346;0
43;43253;VASTRES;HAUTE-LOIRE;234.50603;198.84796;169.52536;155.15526;0
43;43254;VAZEILLES-LIMANDRE;HAUTE-LOIRE;166.87393;158.52692;188.7753;162.40948;0
43;43256;VENTEUGES;HAUTE-LOIRE;360.18011;298.48615;282.59558;334.74783;0
43;43257;VERGEZAC;HAUTE-LOIRE;311.77393;339.48001;319.72717;414.67856;0
43;43258;VERGONGHEON;HAUTE-LOIRE;1365.972;1338.4849;1417.6044;1416.3342;0
43;43259;VERNASSAL;HAUTE-LOIRE;254.19873;286.53018;316.02768;314.8176;0
43;43261;VEZEZOUX;HAUTE-LOIRE;306.97427;346.70792;460.63449;441.9617;0
43;43262;VIEILLE-BRIOUDE;HAUTE-LOIRE;756.79468;854.89404;948.32611;940.2525;0
43;43263;VIELPRAT;HAUTE-LOIRE;70.410812;60.437286;52.850002;77.0;0
43;43264;VILLENEUVE-D'ALLIER;HAUTE-LOIRE;223.99698;263.86487;276.9231;225.85098;0
43;43265;VILLETTES;HAUTE-LOIRE;435.42328;652.60669;784.93542;1010.4793;0
43;43267;VOREY;HAUTE-LOIRE;1043.4186;1125.9689;1167.0967;1323.413;0
43;43268;YSSINGEAUX;HAUTE-LOIRE;4668.6001;5124.71;5717.5327;5816.7627;0
44;44001;ABBARETZ;LOIRE-ATLANTIQUE;1211.1051;1246.6943;1318.5751;1424.9183;0
44;44002;AIGREFEUILLE-SUR-MAINE;LOIRE-ATLANTIQUE;1448.7897;1716.2003;2310.2295;3192.9563;0
44;44003;ANCENIS;LOIRE-ATLANTIQUE;6755.1611;7498.7866;7720.1899;8972.9277;0
44;44005;ARTHON-EN-RETZ;LOIRE-ATLANTIQUE;2691.1462;3339.9197;4504.5303;5051.9663;0
44;44006;ASSERAC;LOIRE-ATLANTIQUE;917.27002;1106.1724;1326.0319;1481.7727;0
44;44007;AVESSAC;LOIRE-ATLANTIQUE;1710.7385;1715.0209;1814.6217;1714.5403;0
44;44009;BASSE-GOULAINE;LOIRE-ATLANTIQUE;4209.0723;5346.7148;6403.6729;7544.0986;0
44;44010;BATZ-SUR-MER;LOIRE-ATLANTIQUE;2171.3613;2422.0925;2380.0461;2441.2422;0
44;44012;BERNERIE-EN-RETZ;LOIRE-ATLANTIQUE;1563.9392;1886.8738;2162.6775;2771.4011;0
44;44013;BESNE;LOIRE-ATLANTIQUE;1453.6995;1536.9553;1892.4;2284.5833;0
44;44014;BIGNON;LOIRE-ATLANTIQUE;1680.6797;2052.7549;2438.3264;2824.3123;0
44;44015;BLAIN;LOIRE-ATLANTIQUE;5462.8247;6051.0566;6874.7485;7520.7383;0
44;44016;BOISSIERE-DU-DORE;LOIRE-ATLANTIQUE;427.17972;508.5451;637.88586;793.06635;0
44;44018;BOUAYE;LOIRE-ATLANTIQUE;3277.1118;3924.7139;4623.5566;6220.5337;0
44;44019;BOUEE;LOIRE-ATLANTIQUE;503.01547;532.61896;645.75214;842.12231;0
44;44020;BOUGUENAIS;LOIRE-ATLANTIQUE;10834.687;11764.617;13410.917;15404.508;0
44;44021;BOURGNEUF-EN-RETZ;LOIRE-ATLANTIQUE;2403.4075;2783.4761;3433.5535;3727.7673;0
44;44022;BOUSSAY;LOIRE-ATLANTIQUE;1640.6921;1812.4519;2004.5585;2041.2655;0
44;44023;BOUVRON;LOIRE-ATLANTIQUE;1773.1642;1905.1019;2107.3674;2062.8884;0
44;44024;BRAINS;LOIRE-ATLANTIQUE;1287.2574;1631.3545;1821.0443;2192.5496;0
44;44025;CAMPBON;LOIRE-ATLANTIQUE;2112.9316;2296.4343;2725.7847;2743.3499;0
44;44026;CARQUEFOU;LOIRE-ATLANTIQUE;8963.6279;12092.493;13906.646;15848.38;0
44;44027;CASSON;LOIRE-ATLANTIQUE;833.07532;1119.7496;1348.674;1926.3315;0
44;44028;CELLIER;LOIRE-ATLANTIQUE;2277.2014;2626.1807;2680.4053;3215.4324;0
44;44029;CHAPELLE-BASSE-MER;LOIRE-ATLANTIQUE;3615.3442;4097.0278;4747.064;5202.9204;0
44;44030;CHAPELLE-DES-MARAIS;LOIRE-ATLANTIQUE;2217.512;2317.791;2771.1895;3329.342;0
44;44031;CHAPELLE-GLAIN;LOIRE-ATLANTIQUE;584.83752;599.63641;577.41156;482.38077;0
44;44032;CHAPELLE-HEULIN;LOIRE-ATLANTIQUE;1303.0264;1600.8733;2098.2615;2450.9495;0
44;44033;CHAPELLE-LAUNAY;LOIRE-ATLANTIQUE;1421.4675;1749.3756;1996.2668;2256.6445;0
44;44035;CHAPELLE-SUR-ERDRE;LOIRE-ATLANTIQUE;10453.542;12055.179;13298.289;14862.183;0
44;44036;CHATEAUBRIANT;LOIRE-ATLANTIQUE;9352.5977;9175.4121;8736.3994;9116.6602;0
44;44037;CHATEAU-THEBAUD;LOIRE-ATLANTIQUE;1702.5747;1910.6028;2154.8767;2208.4617;0
44;44038;CHAUVE;LOIRE-ATLANTIQUE;1186.4926;1436.0392;1872.2072;2210.4556;0
44;44039;CHEIX-EN-RETZ;LOIRE-ATLANTIQUE;335.16162;433.2113;602.61334;982.02814;0
44;44041;CHEVROLIERE;LOIRE-ATLANTIQUE;2965.6672;3605.0669;3894.7104;4117.9341;0
44;44043;CLISSON;LOIRE-ATLANTIQUE;4121.3892;4612.1777;5149.4497;5883.0776;0
44;44044;CONQUEREUIL;LOIRE-ATLANTIQUE;652.85547;699.83905;763.24963;736.25977;0
44;44045;CORDEMAIS;LOIRE-ATLANTIQUE;1632.9584;1878.4457;2357.0242;2632.0391;0
44;44046;CORSEPT;LOIRE-ATLANTIQUE;1094.3527;1481.3312;1883.8066;2064.9189;0
44;44047;COUERON;LOIRE-ATLANTIQUE;11887.656;13214.705;14681.568;17720.43;0
44;44048;COUFFE;LOIRE-ATLANTIQUE;1226.3649;1323.4529;1605.0298;1733.963;0
44;44049;CROISIC;LOIRE-ATLANTIQUE;3565.1865;3573.1563;3578.2161;3688.4041;0
44;44050;CROSSAC;LOIRE-ATLANTIQUE;1613.5583;1773.9154;1962.0931;2071.4805;0
44;44051;DERVAL;LOIRE-ATLANTIQUE;1807.8695;2044.0596;2459.0027;2489.9365;0
44;44052;DONGES;LOIRE-ATLANTIQUE;4658.5898;4716.2363;5117.9214;6044.1479;0
44;44053;DREFFEAC;LOIRE-ATLANTIQUE;828.47559;1026.8267;1452.5139;1732.0863;0
44;44054;ERBRAY;LOIRE-ATLANTIQUE;1596.0419;1764.0372;2052.8372;2257.4668;0
44;44055;BAULE-ESCOUBLAC;LOIRE-ATLANTIQUE;12180.953;13207.602;13252.844;14493.266;0
44;44056;FAY-DE-BRETAGNE;LOIRE-ATLANTIQUE;1793.2661;1990.124;2402.8806;2523.6426;0
44;44057;FEGREAC;LOIRE-ATLANTIQUE;1344.8807;1495.9843;1650.929;1670.6437;0
44;44058;FERCE;LOIRE-ATLANTIQUE;347.87305;364.0925;388.52853;270.05777;0
44;44061;FROSSAY;LOIRE-ATLANTIQUE;1524.8607;1743.3015;2135.6506;2267.1108;0
44;44062;GAVRE;LOIRE-ATLANTIQUE;727.81128;791.13733;1112.3995;1413.9476;0
44;44063;GETIGNE;LOIRE-ATLANTIQUE;2030.2859;2236.1519;2620.7363;3056.8303;0
44;44064;GORGES;LOIRE-ATLANTIQUE;1875.4858;2254.668;3064.5903;3367.167;0
44;44065;GRAND-AUVERNE;LOIRE-ATLANTIQUE;555.96191;534.37878;593.00897;503.73694;0
44;44066;GRANDCHAMPS-DES-FONTAINES;LOIRE-ATLANTIQUE;1806.9865;2516.2964;3422.6262;5060.9199;0
44;44067;GUEMENE-PENFAO;LOIRE-ATLANTIQUE;3478.3997;3636.0554;3877.9297;4302.8345;0
44;44068;GUENROUET;LOIRE-ATLANTIQUE;1670.6454;1930.4324;2271.0034;2389.8352;0
44;44069;GUERANDE;LOIRE-ATLANTIQUE;8672.7314;10674.961;12210.005;12990.663;0
44;44070;HAIE-FOUASSIERE;LOIRE-ATLANTIQUE;2118.1174;2562.0649;3213.2278;3671.186;0
44;44071;HAUTE-GOULAINE;LOIRE-ATLANTIQUE;2860.8191;3677.5691;4039.7446;4890.5024;0
44;44072;HERBIGNAC;LOIRE-ATLANTIQUE;3051.0068;3417.4299;4510.4355;5714.0986;0
44;44073;HERIC;LOIRE-ATLANTIQUE;2562.2668;3134.3584;3906.1438;4557.5103;0
44;44074;INDRE;LOIRE-ATLANTIQUE;2552.6155;2779.4875;2828.3098;3092.7017;0
44;44075;ISSE;LOIRE-ATLANTIQUE;1301.8744;1339.9324;1359.0173;1471.499;0
44;44076;JANS;LOIRE-ATLANTIQUE;762.66052;745.34821;866.01306;1130.5577;0
44;44077;JOUE-SUR-ERDRE;LOIRE-ATLANTIQUE;1318.3507;1355.623;1608.6042;1734.4918;0
